PurchaseOrderID,RevisionNumber,Status,EmployeeID,VendorID,ShipMethodID,OrderDate,ShipDate,SubTotal,TaxAmt,Freight,TotalDue,ModifiedDate
184,4,3,261,1548,2,Jun 22 2012 12:00AM,Jul  1 2012 12:00AM,59.94,4.80,1.50,66.24,Jul  1 2012 12:00AM
185,4,4,251,1598,4,Jun 22 2012 12:00AM,Jul  1 2012 12:00AM,1055.57,84.45,26.39,1166.40,Jul  1 2012 12:00AM
186,4,4,253,1658,5,Jun 22 2012 12:00AM,Jul  1 2012 12:00AM,43878.45,3510.28,1096.96,48485.69,Jul  1 2012 12:00AM
187,4,4,255,1536,4,Jun 22 2012 12:00AM,Jul  1 2012 12:00AM,747.81,59.82,18.70,826.33,Jul  1 2012 12:00AM
188,4,4,252,1568,1,Jun 22 2012 12:00AM,Jul  1 2012 12:00AM,20957.48,1676.60,523.94,23158.01,Jul  1 2012 12:00AM
189,4,4,259,1648,5,Jun 22 2012 12:00AM,Jul  1 2012 12:00AM,142.41,11.39,3.56,157.36,Jul  1 2012 12:00AM
190,4,4,260,1646,2,Jun 22 2012 12:00AM,Jul  1 2012 12:00AM,48030.68,3842.45,1200.77,53073.90,Jul  1 2012 12:00AM
191,4,4,258,1672,4,Jun 22 2012 12:00AM,Jul  1 2012 12:00AM,28597.02,2287.76,714.93,31599.71,Jul  1 2012 12:00AM
192,4,4,250,1600,1,Jun 22 2012 12:00AM,Jul  1 2012 12:00AM,1276.28,102.10,31.91,1410.28,Jul  1 2012 12:00AM
193,4,4,257,1522,1,Jun 25 2012 12:00AM,Jul  4 2012 12:00AM,2003.93,160.31,50.10,2214.34,Jul  4 2012 12:00AM
194,4,3,261,1570,2,Jun 25 2012 12:00AM,Jul  4 2012 12:00AM,28343.70,2267.50,708.59,31319.79,Jul  4 2012 12:00AM
195,4,4,251,1516,1,Jun 25 2012 12:00AM,Jul  4 2012 12:00AM,454.86,36.39,11.37,502.62,Jul  4 2012 12:00AM
196,4,4,253,1506,5,Jun 25 2012 12:00AM,Jul  4 2012 12:00AM,43878.45,3510.28,1096.96,48485.69,Jul  4 2012 12:00AM
197,4,4,255,1626,2,Jun 25 2012 12:00AM,Jul  4 2012 12:00AM,7132.13,570.57,178.30,7881.00,Jul  4 2012 12:00AM
198,4,4,256,1542,2,Jun 25 2012 12:00AM,Jul  4 2012 12:00AM,28343.70,2267.50,708.59,31319.79,Jul  4 2012 12:00AM
199,4,4,259,1610,4,Jun 25 2012 12:00AM,Jul  4 2012 12:00AM,22516.73,1801.34,562.92,24880.98,Jul  4 2012 12:00AM
200,4,4,260,1638,5,Jun 25 2012 12:00AM,Jul  4 2012 12:00AM,34644.23,2771.54,866.11,38281.87,Jul  4 2012 12:00AM
201,4,4,258,1582,5,Jul 27 2012 12:00AM,Aug  5 2012 12:00AM,532.92,42.63,13.32,588.87,Aug  5 2012 12:00AM
202,4,4,254,1510,5,Jul 27 2012 12:00AM,Aug  5 2012 12:00AM,143.04,11.44,3.58,158.06,Aug  5 2012 12:00AM
203,4,4,257,1526,2,Jul 27 2012 12:00AM,Aug  5 2012 12:00AM,28199.33,2255.95,704.98,31160.25,Aug  5 2012 12:00AM
204,4,3,261,1644,1,Jul 27 2012 12:00AM,Aug  5 2012 12:00AM,3713.33,297.07,92.83,4103.22,Aug  5 2012 12:00AM
205,4,4,251,1680,5,Jul 27 2012 12:00AM,Aug  5 2012 12:00AM,63831.08,5106.49,1595.78,70533.34,Aug  5 2012 12:00AM
206,4,4,253,1584,5,Jul 27 2012 12:00AM,Aug  5 2012 12:00AM,13361.04,1068.88,334.03,14763.95,Aug  5 2012 12:00AM
207,4,4,255,1620,5,Jul 27 2012 12:00AM,Aug  5 2012 12:00AM,5711.48,456.92,142.79,6311.18,Aug  5 2012 12:00AM
208,4,4,256,1666,4,Jul 27 2012 12:00AM,Aug  5 2012 12:00AM,627.45,50.20,15.69,693.33,Aug  5 2012 12:00AM
209,4,4,259,1592,2,Jul 31 2012 12:00AM,Aug  9 2012 12:00AM,97.97,7.84,2.45,108.25,Aug  9 2012 12:00AM
210,4,4,250,1618,4,Jul 31 2012 12:00AM,Aug  9 2012 12:00AM,114.47,9.16,2.86,126.49,Aug  9 2012 12:00AM
211,4,4,258,1612,4,Jul 31 2012 12:00AM,Aug  9 2012 12:00AM,132.65,10.61,3.32,146.57,Aug  9 2012 12:00AM
212,4,4,254,1586,5,Jul 31 2012 12:00AM,Aug  9 2012 12:00AM,43878.45,3510.28,1096.96,48485.69,Aug  9 2012 12:00AM
213,4,4,257,1500,1,Aug 15 2012 12:00AM,Aug 24 2012 12:00AM,418.95,33.52,10.47,462.94,Aug 24 2012 12:00AM
214,4,3,261,1656,4,Aug 15 2012 12:00AM,Aug 24 2012 12:00AM,272.44,21.80,6.81,301.05,Aug 24 2012 12:00AM
215,4,4,251,1572,1,Aug 15 2012 12:00AM,Aug 24 2012 12:00AM,461.79,36.94,11.54,510.28,Aug 24 2012 12:00AM
216,4,4,253,1562,5,Aug 15 2012 12:00AM,Aug 24 2012 12:00AM,544.73,43.58,13.62,601.93,Aug 24 2012 12:00AM
217,4,4,255,1662,2,Aug 15 2012 12:00AM,Aug 24 2012 12:00AM,37.08,2.97,0.93,40.97,Aug 24 2012 12:00AM
218,4,4,256,1682,4,Aug 15 2012 12:00AM,Aug 24 2012 12:00AM,21558.08,1724.65,538.95,23821.67,Aug 24 2012 12:00AM
219,4,4,259,1686,4,Aug 15 2012 12:00AM,Aug 24 2012 12:00AM,612.11,48.97,15.30,676.38,Aug 24 2012 12:00AM
220,4,4,260,1684,5,Aug 15 2012 12:00AM,Aug 24 2012 12:00AM,65240.18,5219.21,1631.00,72090.39,Aug 24 2012 12:00AM
221,4,4,250,1534,5,Aug 16 2012 12:00AM,Aug 25 2012 12:00AM,534.81,42.78,13.37,590.96,Aug 25 2012 12:00AM
222,4,4,254,1614,5,Aug 16 2012 12:00AM,Aug 25 2012 12:00AM,273.07,21.85,6.83,301.75,Aug 25 2012 12:00AM
223,4,4,257,1588,5,Aug 16 2012 12:00AM,Aug 25 2012 12:00AM,40471.20,3237.70,1011.78,44720.68,Aug 25 2012 12:00AM
224,4,3,261,1622,5,Aug 16 2012 12:00AM,Aug 25 2012 12:00AM,278.52,22.28,6.96,307.77,Aug 25 2012 12:00AM
225,4,4,251,1632,5,Aug 24 2012 12:00AM,Sep  2 2012 12:00AM,62092.80,4967.42,1552.32,68612.54,Sep  2 2012 12:00AM
226,4,4,253,1608,5,Aug 24 2012 12:00AM,Sep  2 2012 12:00AM,5948.25,475.86,148.71,6572.82,Sep  2 2012 12:00AM
227,5,4,255,1576,5,Aug 24 2012 12:00AM,Sep  2 2012 12:00AM,91117.95,7289.44,2277.95,100685.33,Sep  2 2012 12:00AM
228,4,4,256,1590,1,Aug 24 2012 12:00AM,Sep  2 2012 12:00AM,525.00,42.00,13.13,580.13,Sep  2 2012 12:00AM
229,4,4,259,1514,5,Aug 24 2012 12:00AM,Sep  2 2012 12:00AM,2003.68,160.29,50.09,2214.07,Sep  2 2012 12:00AM
230,4,4,260,1498,4,Aug 24 2012 12:00AM,Sep  2 2012 12:00AM,26455.28,2116.42,661.38,29233.08,Sep  2 2012 12:00AM
231,4,4,258,1674,2,Aug 24 2012 12:00AM,Sep  2 2012 12:00AM,944.37,75.55,23.61,1043.53,Sep  2 2012 12:00AM
232,4,4,254,1652,4,Aug 24 2012 12:00AM,Sep  2 2012 12:00AM,44594.55,3567.56,1114.86,49276.98,Sep  2 2012 12:00AM
233,4,4,257,1578,5,Aug 28 2012 12:00AM,Sep  6 2012 12:00AM,26720.93,2137.67,668.02,29526.62,Sep  6 2012 12:00AM
234,4,3,261,1538,5,Aug 28 2012 12:00AM,Sep  6 2012 12:00AM,37843.58,3027.49,946.09,41817.15,Sep  6 2012 12:00AM
235,4,4,251,1556,4,Aug 28 2012 12:00AM,Sep  6 2012 12:00AM,25531.28,2042.50,638.28,28212.06,Sep  6 2012 12:00AM
236,4,4,253,1554,4,Aug 28 2012 12:00AM,Sep  6 2012 12:00AM,482.52,38.60,12.06,533.18,Sep  6 2012 12:00AM
237,4,4,255,1688,4,Sep  5 2012 12:00AM,Sep 14 2012 12:00AM,125.75,10.06,3.14,138.95,Sep 14 2012 12:00AM
238,4,4,256,1580,5,Sep  5 2012 12:00AM,Sep 14 2012 12:00AM,150.79,12.06,3.77,166.62,Sep 14 2012 12:00AM
239,4,4,252,1496,4,Sep  5 2012 12:00AM,Sep 14 2012 12:00AM,602.03,48.16,15.05,665.24,Sep 14 2012 12:00AM
240,4,4,260,1494,2,Sep  5 2012 12:00AM,Sep 14 2012 12:00AM,8847.30,707.78,221.18,9776.27,Sep 14 2012 12:00AM
241,4,4,258,1650,5,Sep 21 2012 12:00AM,Sep 30 2012 12:00AM,171.08,13.69,4.28,189.04,Sep 30 2012 12:00AM
242,4,4,254,1654,4,Sep 21 2012 12:00AM,Sep 30 2012 12:00AM,20397.30,1631.78,509.93,22539.02,Sep 30 2012 12:00AM
243,4,4,257,1664,3,Sep 21 2012 12:00AM,Sep 30 2012 12:00AM,14628.08,1170.25,365.70,16164.02,Sep 30 2012 12:00AM
244,4,3,261,1678,3,Sep 21 2012 12:00AM,Sep 30 2012 12:00AM,33350.63,2668.05,833.77,36852.44,Sep 30 2012 12:00AM
245,5,4,250,1616,4,Sep 21 2012 12:00AM,Sep 30 2012 12:00AM,475.68,38.05,11.89,525.63,Sep 30 2012 12:00AM
246,4,4,253,1492,5,Sep 21 2012 12:00AM,Sep 30 2012 12:00AM,564.20,45.14,14.10,623.44,Sep 30 2012 12:00AM
247,4,4,255,1602,5,Sep 21 2012 12:00AM,Sep 30 2012 12:00AM,1796.04,143.68,44.90,1984.62,Sep 30 2012 12:00AM
248,5,4,256,1540,4,Sep 21 2012 12:00AM,Sep 30 2012 12:00AM,665.03,53.20,16.63,734.86,Sep 30 2012 12:00AM
249,4,4,259,1628,5,Sep 21 2012 12:00AM,Sep 30 2012 12:00AM,34644.23,2771.54,866.11,38281.87,Sep 30 2012 12:00AM
250,4,4,260,1604,4,Sep 21 2012 12:00AM,Sep 30 2012 12:00AM,1839.51,147.16,45.99,2032.65,Sep 30 2012 12:00AM
251,4,4,258,1690,5,Sep 21 2012 12:00AM,Sep 30 2012 12:00AM,146.29,11.70,3.66,161.65,Sep 30 2012 12:00AM
252,4,4,254,1566,5,Sep 21 2012 12:00AM,Sep 30 2012 12:00AM,102.56,8.21,2.56,113.33,Sep 30 2012 12:00AM
253,4,4,252,1698,5,Sep 21 2012 12:00AM,Sep 30 2012 12:00AM,150.79,12.06,3.77,166.62,Sep 30 2012 12:00AM
254,5,3,261,1560,5,Sep 21 2012 12:00AM,Sep 30 2012 12:00AM,13669.43,1093.55,341.74,15104.71,Sep 30 2012 12:00AM
255,4,4,251,1692,5,Sep 21 2012 12:00AM,Sep 30 2012 12:00AM,2934.54,234.76,73.36,3242.67,Sep 30 2012 12:00AM
256,4,4,253,1696,2,Sep 21 2012 12:00AM,Sep 30 2012 12:00AM,50860.43,4068.83,1271.51,56200.77,Sep 30 2012 12:00AM
257,4,4,255,1504,1,Oct  2 2012 12:00AM,Oct 11 2012 12:00AM,551.88,44.15,13.80,609.83,Oct 11 2012 12:00AM
258,4,4,256,1544,1,Oct  2 2012 12:00AM,Oct 11 2012 12:00AM,6987.75,559.02,174.69,7721.46,Oct 11 2012 12:00AM
259,4,4,259,1530,2,Oct  2 2012 12:00AM,Oct 11 2012 12:00AM,28072.28,2245.78,701.81,31019.86,Oct 11 2012 12:00AM
260,4,4,260,1508,1,Oct  2 2012 12:00AM,Oct 11 2012 12:00AM,37312.28,2984.98,932.81,41230.06,Oct 11 2012 12:00AM
261,4,4,258,1694,1,Oct 11 2012 12:00AM,Oct 20 2012 12:00AM,3407.25,272.58,85.18,3765.01,Oct 20 2012 12:00AM
262,7,4,254,1624,2,Oct 11 2012 12:00AM,Oct 20 2012 12:00AM,28297.50,2263.80,707.44,31268.74,Oct 20 2012 12:00AM
263,4,4,257,1548,2,Oct 11 2012 12:00AM,Oct 20 2012 12:00AM,59.94,4.80,1.50,66.24,Oct 20 2012 12:00AM
264,4,3,261,1598,4,Oct 11 2012 12:00AM,Oct 20 2012 12:00AM,240.72,19.26,6.02,266.00,Oct 20 2012 12:00AM
265,4,4,251,1658,5,Oct 17 2012 12:00AM,Oct 26 2012 12:00AM,43878.45,3510.28,1096.96,48485.69,Oct 26 2012 12:00AM
266,4,4,253,1536,4,Oct 17 2012 12:00AM,Oct 26 2012 12:00AM,475.21,38.02,11.88,525.11,Oct 26 2012 12:00AM
267,4,4,255,1568,5,Oct 17 2012 12:00AM,Oct 26 2012 12:00AM,5757.68,460.61,143.94,6362.23,Oct 26 2012 12:00AM
268,4,4,256,1648,5,Oct 17 2012 12:00AM,Oct 26 2012 12:00AM,142.41,11.39,3.56,157.36,Oct 26 2012 12:00AM
269,4,4,259,1646,2,Oct 17 2012 12:00AM,Oct 26 2012 12:00AM,48030.68,3842.45,1200.77,53073.90,Oct 26 2012 12:00AM
270,4,4,260,1672,4,Oct 17 2012 12:00AM,Oct 26 2012 12:00AM,22516.73,1801.34,562.92,24880.98,Oct 26 2012 12:00AM
271,5,4,258,1600,1,Oct 17 2012 12:00AM,Oct 26 2012 12:00AM,1276.28,102.10,31.91,1410.28,Oct 26 2012 12:00AM
272,4,4,254,1522,1,Oct 17 2012 12:00AM,Oct 26 2012 12:00AM,2003.93,160.31,50.10,2214.34,Oct 26 2012 12:00AM
273,4,4,257,1570,4,Oct 17 2012 12:00AM,Oct 26 2012 12:00AM,22516.73,1801.34,562.92,24880.98,Oct 26 2012 12:00AM
274,4,3,261,1516,1,Oct 17 2012 12:00AM,Oct 26 2012 12:00AM,454.86,36.39,11.37,502.62,Oct 26 2012 12:00AM
275,4,4,251,1506,5,Oct 17 2012 12:00AM,Oct 26 2012 12:00AM,43878.45,3510.28,1096.96,48485.69,Oct 26 2012 12:00AM
276,4,4,253,1626,2,Oct 17 2012 12:00AM,Oct 26 2012 12:00AM,7132.13,570.57,178.30,7881.00,Oct 26 2012 12:00AM
277,6,4,252,1542,2,Oct 17 2012 12:00AM,Oct 26 2012 12:00AM,28343.70,2267.50,708.59,31319.79,Oct 26 2012 12:00AM
278,4,4,256,1610,4,Oct 17 2012 12:00AM,Oct 26 2012 12:00AM,22516.73,1801.34,562.92,24880.98,Oct 26 2012 12:00AM
279,4,4,259,1638,5,Oct 17 2012 12:00AM,Oct 26 2012 12:00AM,34644.23,2771.54,866.11,38281.87,Oct 26 2012 12:00AM
280,4,4,260,1582,4,Oct 17 2012 12:00AM,Oct 26 2012 12:00AM,371.23,29.70,9.28,410.21,Oct 26 2012 12:00AM
281,4,4,258,1510,5,Feb  8 2013 12:00AM,Feb 17 2013 12:00AM,143.04,11.44,3.58,158.06,Feb 17 2013 12:00AM
282,4,4,254,1526,2,Feb  8 2013 12:00AM,Feb 17 2013 12:00AM,28199.33,2255.95,704.98,31160.25,Feb 17 2013 12:00AM
283,4,4,257,1644,1,Feb  8 2013 12:00AM,Feb 17 2013 12:00AM,3713.33,297.07,92.83,4103.22,Feb 17 2013 12:00AM
284,5,3,261,1680,5,Feb  8 2013 12:00AM,Feb 17 2013 12:00AM,43878.45,3510.28,1096.96,48485.69,Feb 17 2013 12:00AM
285,4,4,251,1584,5,Feb  8 2013 12:00AM,Feb 17 2013 12:00AM,2979.27,238.34,74.48,3292.09,Feb 17 2013 12:00AM
286,4,4,253,1620,5,Feb  8 2013 12:00AM,Feb 17 2013 12:00AM,5711.48,456.92,142.79,6311.18,Feb 17 2013 12:00AM
287,4,4,255,1666,4,Feb  8 2013 12:00AM,Feb 17 2013 12:00AM,347.45,27.80,8.69,383.93,Feb 17 2013 12:00AM
288,4,4,252,1592,2,Feb  8 2013 12:00AM,Feb 17 2013 12:00AM,97.97,7.84,2.45,108.25,Feb 17 2013 12:00AM
289,4,4,259,1618,4,Feb 13 2013 12:00AM,Feb 22 2013 12:00AM,114.47,9.16,2.86,126.49,Feb 22 2013 12:00AM
290,5,4,260,1612,4,Feb 13 2013 12:00AM,Feb 22 2013 12:00AM,132.65,10.61,3.32,146.57,Feb 22 2013 12:00AM
291,4,4,258,1586,5,Feb 13 2013 12:00AM,Feb 22 2013 12:00AM,43878.45,3510.28,1096.96,48485.69,Feb 22 2013 12:00AM
292,4,4,250,1500,1,Feb 13 2013 12:00AM,Feb 22 2013 12:00AM,418.95,33.52,10.47,462.94,Feb 22 2013 12:00AM
293,4,4,257,1656,4,Feb 13 2013 12:00AM,Feb 22 2013 12:00AM,389.66,31.17,9.74,430.57,Feb 22 2013 12:00AM
294,4,3,261,1572,1,Feb 13 2013 12:00AM,Feb 22 2013 12:00AM,461.79,36.94,11.54,510.28,Feb 22 2013 12:00AM
295,4,4,251,1562,4,Feb 13 2013 12:00AM,Feb 22 2013 12:00AM,982.45,78.60,24.56,1085.61,Feb 22 2013 12:00AM
296,4,4,253,1662,2,Feb 13 2013 12:00AM,Feb 22 2013 12:00AM,37.08,2.97,0.93,40.97,Feb 22 2013 12:00AM
297,5,4,255,1682,4,Apr  5 2013 12:00AM,Apr 14 2013 12:00AM,21558.08,1724.65,538.95,23821.67,Apr 14 2013 12:00AM
298,4,4,256,1686,5,Apr  5 2013 12:00AM,Apr 14 2013 12:00AM,688.87,55.11,17.22,761.21,Apr 14 2013 12:00AM
299,4,4,259,1684,4,Apr  5 2013 12:00AM,Apr 14 2013 12:00AM,20980.58,1678.45,524.51,23183.54,Apr 14 2013 12:00AM
300,4,4,260,1534,4,Apr  5 2013 12:00AM,Apr 14 2013 12:00AM,372.65,29.81,9.32,411.77,Apr 14 2013 12:00AM
301,4,4,258,1614,4,Apr 12 2013 12:00AM,Apr 21 2013 12:00AM,260.47,20.84,6.51,287.82,Apr 21 2013 12:00AM
302,4,4,254,1588,5,Apr 12 2013 12:00AM,Apr 21 2013 12:00AM,40471.20,3237.70,1011.78,44720.68,Apr 21 2013 12:00AM
303,5,4,257,1622,5,Apr 12 2013 12:00AM,Apr 21 2013 12:00AM,414.86,33.19,10.37,458.41,Apr 21 2013 12:00AM
304,4,3,261,1632,5,Apr 12 2013 12:00AM,Apr 21 2013 12:00AM,38421.08,3073.69,960.53,42455.29,Apr 21 2013 12:00AM
305,4,4,251,1608,5,Apr 24 2013 12:00AM,May  3 2013 12:00AM,5948.25,475.86,148.71,6572.82,May  3 2013 12:00AM
306,4,4,253,1576,5,Apr 24 2013 12:00AM,May  3 2013 12:00AM,91117.95,7289.44,2277.95,100685.33,May  3 2013 12:00AM
307,4,4,255,1590,1,Apr 24 2013 12:00AM,May  3 2013 12:00AM,525.00,42.00,13.13,580.13,May  3 2013 12:00AM
308,4,4,256,1514,5,Apr 24 2013 12:00AM,May  3 2013 12:00AM,2003.68,160.29,50.09,2214.07,May  3 2013 12:00AM
309,4,4,259,1498,4,Apr 24 2013 12:00AM,May  3 2013 12:00AM,26455.28,2116.42,661.38,29233.08,May  3 2013 12:00AM
310,4,4,250,1674,2,Apr 24 2013 12:00AM,May  3 2013 12:00AM,944.37,75.55,23.61,1043.53,May  3 2013 12:00AM
311,4,4,258,1652,1,Apr 24 2013 12:00AM,May  3 2013 12:00AM,6993.53,559.48,174.84,7727.85,May  3 2013 12:00AM
312,4,4,254,1578,3,Apr 24 2013 12:00AM,May  3 2013 12:00AM,36122.63,2889.81,903.07,39915.50,May  3 2013 12:00AM
313,4,4,257,1538,5,Apr 24 2013 12:00AM,May  3 2013 12:00AM,37843.58,3027.49,946.09,41817.15,May  3 2013 12:00AM
314,4,3,261,1556,4,Apr 24 2013 12:00AM,May  3 2013 12:00AM,25531.28,2042.50,638.28,28212.06,May  3 2013 12:00AM
315,4,4,251,1554,4,Apr 24 2013 12:00AM,May  3 2013 12:00AM,111.07,8.89,2.78,122.73,May  3 2013 12:00AM
316,4,4,253,1688,4,Apr 24 2013 12:00AM,May  3 2013 12:00AM,125.75,10.06,3.14,138.95,May  3 2013 12:00AM
317,4,4,255,1580,5,Apr 24 2013 12:00AM,May  3 2013 12:00AM,150.79,12.06,3.77,166.62,May  3 2013 12:00AM
318,4,4,256,1496,4,Apr 24 2013 12:00AM,May  3 2013 12:00AM,235.90,18.87,5.90,260.67,May  3 2013 12:00AM
319,4,4,259,1494,2,Apr 24 2013 12:00AM,May  3 2013 12:00AM,8847.30,707.78,221.18,9776.27,May  3 2013 12:00AM
320,4,4,260,1650,5,Apr 24 2013 12:00AM,May  3 2013 12:00AM,171.08,13.69,4.28,189.04,May  3 2013 12:00AM
321,4,4,250,1654,4,Apr 25 2013 12:00AM,May  4 2013 12:00AM,20397.30,1631.78,509.93,22539.02,May  4 2013 12:00AM
322,7,4,254,1664,3,Apr 25 2013 12:00AM,May  4 2013 12:00AM,14628.08,1170.25,365.70,16164.02,May  4 2013 12:00AM
323,4,4,257,1678,4,Apr 25 2013 12:00AM,May  4 2013 12:00AM,25334.93,2026.79,633.37,27995.09,May  4 2013 12:00AM
324,5,3,261,1616,5,Apr 25 2013 12:00AM,May  4 2013 12:00AM,278.52,22.28,6.96,307.77,May  4 2013 12:00AM
325,4,4,251,1492,4,Apr 25 2013 12:00AM,May  4 2013 12:00AM,1497.51,119.80,37.44,1654.75,May  4 2013 12:00AM
326,4,4,253,1602,5,Apr 25 2013 12:00AM,May  4 2013 12:00AM,1796.04,143.68,44.90,1984.62,May  4 2013 12:00AM
327,4,4,255,1540,4,Apr 25 2013 12:00AM,May  4 2013 12:00AM,738.99,59.12,18.47,816.58,May  4 2013 12:00AM
328,6,4,256,1628,5,Apr 25 2013 12:00AM,May  4 2013 12:00AM,34644.23,2771.54,866.11,38281.87,May  4 2013 12:00AM
329,4,4,259,1604,4,Apr 25 2013 12:00AM,May  4 2013 12:00AM,1839.51,147.16,45.99,2032.65,May  4 2013 12:00AM
330,5,4,260,1690,5,Apr 25 2013 12:00AM,May  4 2013 12:00AM,146.29,11.70,3.66,161.65,May  4 2013 12:00AM
331,4,4,258,1566,5,Apr 25 2013 12:00AM,May  4 2013 12:00AM,102.56,8.21,2.56,113.33,May  4 2013 12:00AM
332,4,4,254,1698,5,Apr 25 2013 12:00AM,May  4 2013 12:00AM,150.79,12.06,3.77,166.62,May  4 2013 12:00AM
333,4,4,257,1560,5,Apr 25 2013 12:00AM,May  4 2013 12:00AM,13669.43,1093.55,341.74,15104.71,May  4 2013 12:00AM
334,4,3,261,1692,5,Apr 25 2013 12:00AM,May  4 2013 12:00AM,6444.90,515.59,161.12,7121.61,May  4 2013 12:00AM
335,6,4,251,1696,2,Apr 25 2013 12:00AM,May  4 2013 12:00AM,152581.28,12206.50,3814.53,168602.31,May  4 2013 12:00AM
336,5,4,253,1504,1,Apr 25 2013 12:00AM,May  4 2013 12:00AM,551.88,44.15,13.80,609.83,May  4 2013 12:00AM
337,4,4,255,1544,1,May  9 2013 12:00AM,May 18 2013 12:00AM,6987.75,559.02,174.69,7721.46,May 18 2013 12:00AM
338,4,4,256,1530,2,May  9 2013 12:00AM,May 18 2013 12:00AM,28072.28,2245.78,701.81,31019.86,May 18 2013 12:00AM
339,4,4,252,1508,1,May  9 2013 12:00AM,May 18 2013 12:00AM,37312.28,2984.98,932.81,41230.06,May 18 2013 12:00AM
340,4,4,260,1694,1,May  9 2013 12:00AM,May 18 2013 12:00AM,7623.00,609.84,190.58,8423.42,May 18 2013 12:00AM
341,4,4,258,1624,2,May  9 2013 12:00AM,May 18 2013 12:00AM,28297.50,2263.80,707.44,31268.74,May 18 2013 12:00AM
342,4,4,254,1548,2,May  9 2013 12:00AM,May 18 2013 12:00AM,59.94,4.80,1.50,66.24,May 18 2013 12:00AM
343,4,4,257,1598,4,May  9 2013 12:00AM,May 18 2013 12:00AM,358.16,28.65,8.95,395.76,May 18 2013 12:00AM
344,4,3,261,1658,5,May  9 2013 12:00AM,May 18 2013 12:00AM,43878.45,3510.28,1096.96,48485.69,May 18 2013 12:00AM
345,4,4,250,1536,5,May 14 2013 12:00AM,May 23 2013 12:00AM,414.92,33.19,10.37,458.48,May 23 2013 12:00AM
346,4,4,253,1568,2,May 14 2013 12:00AM,May 23 2013 12:00AM,29989.58,2399.17,749.74,33138.48,May 23 2013 12:00AM
347,4,4,255,1648,5,May 14 2013 12:00AM,May 23 2013 12:00AM,142.41,11.39,3.56,157.36,May 23 2013 12:00AM
348,4,4,256,1646,2,May 14 2013 12:00AM,May 23 2013 12:00AM,48030.68,3842.45,1200.77,53073.90,May 23 2013 12:00AM
349,4,4,259,1672,4,May 22 2013 12:00AM,May 31 2013 12:00AM,693.60,55.49,17.34,766.43,May 31 2013 12:00AM
350,4,4,260,1600,1,May 22 2013 12:00AM,May 31 2013 12:00AM,1276.28,102.10,31.91,1410.28,May 31 2013 12:00AM
351,4,4,258,1522,1,May 22 2013 12:00AM,May 31 2013 12:00AM,2003.93,160.31,50.10,2214.34,May 31 2013 12:00AM
352,4,4,254,1570,2,May 22 2013 12:00AM,May 31 2013 12:00AM,28343.70,2267.50,708.59,31319.79,May 31 2013 12:00AM
353,4,4,252,1516,1,May 22 2013 12:00AM,May 31 2013 12:00AM,454.86,36.39,11.37,502.62,May 31 2013 12:00AM
354,4,3,261,1506,5,May 22 2013 12:00AM,May 31 2013 12:00AM,43878.45,3510.28,1096.96,48485.69,May 31 2013 12:00AM
355,4,4,251,1626,2,May 22 2013 12:00AM,May 31 2013 12:00AM,7132.13,570.57,178.30,7881.00,May 31 2013 12:00AM
356,4,4,253,1542,2,May 22 2013 12:00AM,May 31 2013 12:00AM,28343.70,2267.50,708.59,31319.79,May 31 2013 12:00AM
357,4,4,255,1610,4,May 22 2013 12:00AM,May 31 2013 12:00AM,22516.73,1801.34,562.92,24880.98,May 31 2013 12:00AM
358,4,4,256,1638,5,May 22 2013 12:00AM,May 31 2013 12:00AM,34644.23,2771.54,866.11,38281.87,May 31 2013 12:00AM
359,4,4,259,1582,4,May 22 2013 12:00AM,May 31 2013 12:00AM,117.37,9.39,2.93,129.69,May 31 2013 12:00AM
360,4,4,260,1510,5,May 22 2013 12:00AM,May 31 2013 12:00AM,143.04,11.44,3.58,158.06,May 31 2013 12:00AM
361,4,4,258,1526,2,May 22 2013 12:00AM,May 31 2013 12:00AM,28199.33,2255.95,704.98,31160.25,May 31 2013 12:00AM
362,4,4,254,1644,1,May 22 2013 12:00AM,May 31 2013 12:00AM,3713.33,297.07,92.83,4103.22,May 31 2013 12:00AM
363,4,4,257,1680,4,May 22 2013 12:00AM,May 31 2013 12:00AM,19952.63,1596.21,498.82,22047.65,May 31 2013 12:00AM
364,4,3,261,1584,5,May 22 2013 12:00AM,May 31 2013 12:00AM,6540.66,523.25,163.52,7227.43,May 31 2013 12:00AM
365,4,4,251,1620,5,May 23 2013 12:00AM,Jun  1 2013 12:00AM,5711.48,456.92,142.79,6311.18,Jun  1 2013 12:00AM
366,4,4,253,1666,5,May 23 2013 12:00AM,Jun  1 2013 12:00AM,566.09,45.29,14.15,625.53,Jun  1 2013 12:00AM
367,4,4,255,1592,2,May 23 2013 12:00AM,Jun  1 2013 12:00AM,97.97,7.84,2.45,108.25,Jun  1 2013 12:00AM
368,4,4,256,1618,4,May 23 2013 12:00AM,Jun  1 2013 12:00AM,114.47,9.16,2.86,126.49,Jun  1 2013 12:00AM
369,4,4,259,1612,4,May 23 2013 12:00AM,Jun  1 2013 12:00AM,132.65,10.61,3.32,146.57,Jun  1 2013 12:00AM
370,4,4,260,1586,5,May 23 2013 12:00AM,Jun  1 2013 12:00AM,43878.45,3510.28,1096.96,48485.69,Jun  1 2013 12:00AM
