CurrencyRateID,CurrencyRateDate,FromCurrencyCode,ToCurrencyCode,AverageRate,EndOfDayRate,ModifiedDate
297,Jun 22 2011 12:00AM,USD,MXN,9.46,9.47,Jun 22 2011 12:00AM
298,Jun 22 2011 12:00AM,USD,SAR,3.75,3.76,Jun 22 2011 12:00AM
299,Jun 22 2011 12:00AM,USD,VEB,638.50,638.57,Jun 22 2011 12:00AM
300,Jun 23 2011 12:00AM,USD,ARS,1.00,1.00,Jun 23 2011 12:00AM
301,Jun 23 2011 12:00AM,USD,AUD,1.57,1.57,Jun 23 2011 12:00AM
302,Jun 23 2011 12:00AM,USD,BRL,1.87,1.87,Jun 23 2011 12:00AM
303,Jun 23 2011 12:00AM,USD,CAD,1.48,1.47,Jun 23 2011 12:00AM
304,Jun 23 2011 12:00AM,USD,CNY,8.24,8.24,Jun 23 2011 12:00AM
305,Jun 23 2011 12:00AM,USD,DEM,1.91,1.91,Jun 23 2011 12:00AM
306,Jun 23 2011 12:00AM,USD,EUR,0.98,0.98,Jun 23 2011 12:00AM
307,Jun 23 2011 12:00AM,USD,FRF,6.40,6.40,Jun 23 2011 12:00AM
308,Jun 23 2011 12:00AM,USD,GBP,0.61,0.61,Jun 23 2011 12:00AM
309,Jun 23 2011 12:00AM,USD,JPY,102.82,102.77,Jun 23 2011 12:00AM
310,Jun 23 2011 12:00AM,USD,MXN,9.46,9.46,Jun 23 2011 12:00AM
311,Jun 23 2011 12:00AM,USD,SAR,3.75,3.75,Jun 23 2011 12:00AM
312,Jun 23 2011 12:00AM,USD,VEB,642.01,642.00,Jun 23 2011 12:00AM
313,Jun 24 2011 12:00AM,USD,ARS,1.00,1.00,Jun 24 2011 12:00AM
314,Jun 24 2011 12:00AM,USD,AUD,1.56,1.57,Jun 24 2011 12:00AM
315,Jun 24 2011 12:00AM,USD,BRL,1.87,1.87,Jun 24 2011 12:00AM
316,Jun 24 2011 12:00AM,USD,CAD,1.48,1.48,Jun 24 2011 12:00AM
317,Jun 24 2011 12:00AM,USD,CNY,8.24,8.24,Jun 24 2011 12:00AM
318,Jun 24 2011 12:00AM,USD,DEM,1.92,1.92,Jun 24 2011 12:00AM
319,Jun 24 2011 12:00AM,USD,EUR,0.98,0.98,Jun 24 2011 12:00AM
320,Jun 24 2011 12:00AM,USD,FRF,6.42,6.42,Jun 24 2011 12:00AM
321,Jun 24 2011 12:00AM,USD,GBP,0.62,0.62,Jun 24 2011 12:00AM
322,Jun 24 2011 12:00AM,USD,JPY,102.96,103.04,Jun 24 2011 12:00AM
323,Jun 24 2011 12:00AM,USD,MXN,9.44,9.44,Jun 24 2011 12:00AM
324,Jun 24 2011 12:00AM,USD,SAR,3.75,3.76,Jun 24 2011 12:00AM
325,Jun 24 2011 12:00AM,USD,VEB,642.50,642.58,Jun 24 2011 12:00AM
326,Jun 25 2011 12:00AM,USD,ARS,1.00,1.00,Jun 25 2011 12:00AM
327,Jun 25 2011 12:00AM,USD,AUD,1.58,1.57,Jun 25 2011 12:00AM
328,Jun 25 2011 12:00AM,USD,BRL,1.87,1.86,Jun 25 2011 12:00AM
329,Jun 25 2011 12:00AM,USD,CAD,1.48,1.47,Jun 25 2011 12:00AM
330,Jun 25 2011 12:00AM,USD,CNY,8.24,8.24,Jun 25 2011 12:00AM
331,Jun 25 2011 12:00AM,USD,DEM,1.93,1.93,Jun 25 2011 12:00AM
332,Jun 25 2011 12:00AM,USD,EUR,0.99,0.98,Jun 25 2011 12:00AM
333,Jun 25 2011 12:00AM,USD,FRF,6.46,6.46,Jun 25 2011 12:00AM
334,Jun 25 2011 12:00AM,USD,GBP,0.62,0.62,Jun 25 2011 12:00AM
335,Jun 25 2011 12:00AM,USD,JPY,102.42,102.41,Jun 25 2011 12:00AM
336,Jun 25 2011 12:00AM,USD,MXN,9.41,9.41,Jun 25 2011 12:00AM
337,Jun 25 2011 12:00AM,USD,SAR,3.75,3.74,Jun 25 2011 12:00AM
338,Jun 25 2011 12:00AM,USD,VEB,642.75,642.73,Jun 25 2011 12:00AM
339,Jun 26 2011 12:00AM,USD,ARS,1.00,1.00,Jun 26 2011 12:00AM
340,Jun 26 2011 12:00AM,USD,AUD,1.58,1.58,Jun 26 2011 12:00AM
341,Jun 26 2011 12:00AM,USD,BRL,1.86,1.87,Jun 26 2011 12:00AM
342,Jun 26 2011 12:00AM,USD,CAD,1.48,1.48,Jun 26 2011 12:00AM
343,Jun 26 2011 12:00AM,USD,CNY,8.24,8.24,Jun 26 2011 12:00AM
344,Jun 26 2011 12:00AM,USD,DEM,1.93,1.93,Jun 26 2011 12:00AM
345,Jun 26 2011 12:00AM,USD,EUR,0.99,0.99,Jun 26 2011 12:00AM
346,Jun 26 2011 12:00AM,USD,FRF,6.47,6.47,Jun 26 2011 12:00AM
347,Jun 26 2011 12:00AM,USD,GBP,0.62,0.62,Jun 26 2011 12:00AM
348,Jun 26 2011 12:00AM,USD,JPY,102.35,102.45,Jun 26 2011 12:00AM
349,Jun 26 2011 12:00AM,USD,MXN,9.39,9.39,Jun 26 2011 12:00AM
350,Jun 26 2011 12:00AM,USD,SAR,3.75,3.75,Jun 26 2011 12:00AM
351,Jun 26 2011 12:00AM,USD,VEB,642.50,642.54,Jun 26 2011 12:00AM
352,Jun 27 2011 12:00AM,USD,ARS,1.00,1.00,Jun 27 2011 12:00AM
353,Jun 27 2011 12:00AM,USD,AUD,1.57,1.57,Jun 27 2011 12:00AM
354,Jun 27 2011 12:00AM,USD,BRL,1.86,1.86,Jun 27 2011 12:00AM
355,Jun 27 2011 12:00AM,USD,CAD,1.48,1.48,Jun 27 2011 12:00AM
356,Jun 27 2011 12:00AM,USD,CNY,8.24,8.24,Jun 27 2011 12:00AM
357,Jun 27 2011 12:00AM,USD,DEM,1.93,1.93,Jun 27 2011 12:00AM
358,Jun 27 2011 12:00AM,USD,EUR,0.99,0.99,Jun 27 2011 12:00AM
359,Jun 27 2011 12:00AM,USD,FRF,6.47,6.47,Jun 27 2011 12:00AM
360,Jun 27 2011 12:00AM,USD,GBP,0.62,0.62,Jun 27 2011 12:00AM
361,Jun 27 2011 12:00AM,USD,JPY,102.42,102.41,Jun 27 2011 12:00AM
362,Jun 27 2011 12:00AM,USD,MXN,9.39,9.38,Jun 27 2011 12:00AM
363,Jun 27 2011 12:00AM,USD,SAR,3.75,3.74,Jun 27 2011 12:00AM
364,Jun 27 2011 12:00AM,USD,VEB,642.50,642.50,Jun 27 2011 12:00AM
365,Jun 28 2011 12:00AM,USD,ARS,1.00,1.00,Jun 28 2011 12:00AM
366,Jun 28 2011 12:00AM,USD,AUD,1.57,1.57,Jun 28 2011 12:00AM
367,Jun 28 2011 12:00AM,USD,BRL,1.86,1.86,Jun 28 2011 12:00AM
368,Jun 28 2011 12:00AM,USD,CAD,1.48,1.48,Jun 28 2011 12:00AM
369,Jun 28 2011 12:00AM,USD,CNY,8.24,8.24,Jun 28 2011 12:00AM
370,Jun 28 2011 12:00AM,USD,DEM,1.93,1.93,Jun 28 2011 12:00AM
371,Jun 28 2011 12:00AM,USD,EUR,0.99,0.99,Jun 28 2011 12:00AM
372,Jun 28 2011 12:00AM,USD,FRF,6.48,6.48,Jun 28 2011 12:00AM
373,Jun 28 2011 12:00AM,USD,GBP,0.62,0.62,Jun 28 2011 12:00AM
374,Jun 28 2011 12:00AM,USD,JPY,102.68,102.77,Jun 28 2011 12:00AM
375,Jun 28 2011 12:00AM,USD,MXN,9.42,9.43,Jun 28 2011 12:00AM
376,Jun 28 2011 12:00AM,USD,SAR,3.75,3.75,Jun 28 2011 12:00AM
377,Jun 28 2011 12:00AM,USD,VEB,643.00,643.01,Jun 28 2011 12:00AM
378,Jun 29 2011 12:00AM,USD,ARS,1.00,1.00,Jun 29 2011 12:00AM
379,Jun 29 2011 12:00AM,USD,AUD,1.57,1.57,Jun 29 2011 12:00AM
380,Jun 29 2011 12:00AM,USD,BRL,1.85,1.84,Jun 29 2011 12:00AM
381,Jun 29 2011 12:00AM,USD,CAD,1.48,1.48,Jun 29 2011 12:00AM
382,Jun 29 2011 12:00AM,USD,CNY,8.28,8.28,Jun 29 2011 12:00AM
383,Jun 29 2011 12:00AM,USD,DEM,1.94,1.94,Jun 29 2011 12:00AM
384,Jun 29 2011 12:00AM,USD,EUR,0.99,0.99,Jun 29 2011 12:00AM
385,Jun 29 2011 12:00AM,USD,FRF,6.52,6.52,Jun 29 2011 12:00AM
386,Jun 29 2011 12:00AM,USD,GBP,0.62,0.62,Jun 29 2011 12:00AM
387,Jun 29 2011 12:00AM,USD,JPY,103.36,103.30,Jun 29 2011 12:00AM
388,Jun 29 2011 12:00AM,USD,MXN,9.41,9.41,Jun 29 2011 12:00AM
389,Jun 29 2011 12:00AM,USD,SAR,3.75,3.75,Jun 29 2011 12:00AM
390,Jun 29 2011 12:00AM,USD,VEB,643.90,643.80,Jun 29 2011 12:00AM
391,Jun 30 2011 12:00AM,USD,ARS,1.00,1.00,Jun 30 2011 12:00AM
392,Jun 30 2011 12:00AM,USD,AUD,1.57,1.57,Jun 30 2011 12:00AM
393,Jun 30 2011 12:00AM,USD,BRL,1.85,1.86,Jun 30 2011 12:00AM
394,Jun 30 2011 12:00AM,USD,CAD,1.48,1.49,Jun 30 2011 12:00AM
395,Jun 30 2011 12:00AM,USD,CNY,8.28,8.28,Jun 30 2011 12:00AM
396,Jun 30 2011 12:00AM,USD,DEM,1.95,1.95,Jun 30 2011 12:00AM
397,Jun 30 2011 12:00AM,USD,EUR,1.00,1.00,Jun 30 2011 12:00AM
398,Jun 30 2011 12:00AM,USD,FRF,6.54,6.54,Jun 30 2011 12:00AM
399,Jun 30 2011 12:00AM,USD,GBP,0.62,0.62,Jun 30 2011 12:00AM
400,Jun 30 2011 12:00AM,USD,JPY,103.58,103.63,Jun 30 2011 12:00AM
401,Jun 30 2011 12:00AM,USD,MXN,9.38,9.39,Jun 30 2011 12:00AM
402,Jun 30 2011 12:00AM,USD,SAR,3.75,3.75,Jun 30 2011 12:00AM
403,Jun 30 2011 12:00AM,USD,VEB,644.00,644.03,Jun 30 2011 12:00AM
404,Jul  1 2011 12:00AM,USD,ARS,1.00,1.00,Jul  1 2011 12:00AM
405,Jul  1 2011 12:00AM,USD,AUD,1.56,1.56,Jul  1 2011 12:00AM
406,Jul  1 2011 12:00AM,USD,BRL,1.84,1.84,Jul  1 2011 12:00AM
407,Jul  1 2011 12:00AM,USD,CAD,1.48,1.48,Jul  1 2011 12:00AM
408,Jul  1 2011 12:00AM,USD,CNY,8.28,8.28,Jul  1 2011 12:00AM
409,Jul  1 2011 12:00AM,USD,DEM,1.93,1.93,Jul  1 2011 12:00AM
410,Jul  1 2011 12:00AM,USD,EUR,0.99,0.99,Jul  1 2011 12:00AM
411,Jul  1 2011 12:00AM,USD,FRF,6.47,6.47,Jul  1 2011 12:00AM
412,Jul  1 2011 12:00AM,USD,GBP,0.62,0.62,Jul  1 2011 12:00AM
413,Jul  1 2011 12:00AM,USD,JPY,103.00,103.00,Jul  1 2011 12:00AM
414,Jul  1 2011 12:00AM,USD,MXN,9.37,9.36,Jul  1 2011 12:00AM
415,Jul  1 2011 12:00AM,USD,SAR,3.75,3.75,Jul  1 2011 12:00AM
416,Jul  1 2011 12:00AM,USD,VEB,644.00,643.93,Jul  1 2011 12:00AM
417,Jul  2 2011 12:00AM,USD,ARS,1.00,1.00,Jul  2 2011 12:00AM
418,Jul  2 2011 12:00AM,USD,AUD,1.56,1.56,Jul  2 2011 12:00AM
419,Jul  2 2011 12:00AM,USD,BRL,1.82,1.82,Jul  2 2011 12:00AM
420,Jul  2 2011 12:00AM,USD,CAD,1.48,1.48,Jul  2 2011 12:00AM
421,Jul  2 2011 12:00AM,USD,CNY,8.28,8.28,Jul  2 2011 12:00AM
422,Jul  2 2011 12:00AM,USD,DEM,1.91,1.91,Jul  2 2011 12:00AM
423,Jul  2 2011 12:00AM,USD,EUR,0.98,0.98,Jul  2 2011 12:00AM
424,Jul  2 2011 12:00AM,USD,FRF,6.42,6.42,Jul  2 2011 12:00AM
425,Jul  2 2011 12:00AM,USD,GBP,0.62,0.62,Jul  2 2011 12:00AM
426,Jul  2 2011 12:00AM,USD,JPY,103.10,103.12,Jul  2 2011 12:00AM
427,Jul  2 2011 12:00AM,USD,MXN,9.34,9.34,Jul  2 2011 12:00AM
428,Jul  2 2011 12:00AM,USD,SAR,3.75,3.76,Jul  2 2011 12:00AM
429,Jul  2 2011 12:00AM,USD,VEB,644.25,644.33,Jul  2 2011 12:00AM
430,Jul  3 2011 12:00AM,USD,ARS,1.00,1.00,Jul  3 2011 12:00AM
431,Jul  3 2011 12:00AM,USD,AUD,1.56,1.56,Jul  3 2011 12:00AM
432,Jul  3 2011 12:00AM,USD,BRL,1.81,1.80,Jul  3 2011 12:00AM
433,Jul  3 2011 12:00AM,USD,CAD,1.48,1.47,Jul  3 2011 12:00AM
434,Jul  3 2011 12:00AM,USD,CNY,8.28,8.28,Jul  3 2011 12:00AM
435,Jul  3 2011 12:00AM,USD,DEM,1.94,1.94,Jul  3 2011 12:00AM
436,Jul  3 2011 12:00AM,USD,EUR,0.99,0.99,Jul  3 2011 12:00AM
437,Jul  3 2011 12:00AM,USD,FRF,6.51,6.51,Jul  3 2011 12:00AM
438,Jul  3 2011 12:00AM,USD,GBP,0.62,0.62,Jul  3 2011 12:00AM
439,Jul  3 2011 12:00AM,USD,JPY,103.28,103.26,Jul  3 2011 12:00AM
440,Jul  3 2011 12:00AM,USD,MXN,9.34,9.34,Jul  3 2011 12:00AM
441,Jul  3 2011 12:00AM,USD,SAR,3.75,3.75,Jul  3 2011 12:00AM
442,Jul  3 2011 12:00AM,USD,VEB,644.05,644.00,Jul  3 2011 12:00AM
443,Jul  4 2011 12:00AM,USD,ARS,1.00,1.00,Jul  4 2011 12:00AM
444,Jul  4 2011 12:00AM,USD,AUD,1.56,1.56,Jul  4 2011 12:00AM
445,Jul  4 2011 12:00AM,USD,BRL,1.81,1.82,Jul  4 2011 12:00AM
446,Jul  4 2011 12:00AM,USD,CAD,1.48,1.49,Jul  4 2011 12:00AM
447,Jul  4 2011 12:00AM,USD,CNY,8.28,8.28,Jul  4 2011 12:00AM
448,Jul  4 2011 12:00AM,USD,DEM,1.94,1.94,Jul  4 2011 12:00AM
449,Jul  4 2011 12:00AM,USD,EUR,0.99,0.99,Jul  4 2011 12:00AM
450,Jul  4 2011 12:00AM,USD,FRF,6.51,6.51,Jul  4 2011 12:00AM
451,Jul  4 2011 12:00AM,USD,GBP,0.62,0.62,Jul  4 2011 12:00AM
452,Jul  4 2011 12:00AM,USD,JPY,103.17,103.18,Jul  4 2011 12:00AM
453,Jul  4 2011 12:00AM,USD,MXN,9.34,9.35,Jul  4 2011 12:00AM
454,Jul  4 2011 12:00AM,USD,SAR,3.75,3.76,Jul  4 2011 12:00AM
455,Jul  4 2011 12:00AM,USD,VEB,644.05,644.06,Jul  4 2011 12:00AM
456,Jul  5 2011 12:00AM,USD,ARS,1.00,1.00,Jul  5 2011 12:00AM
457,Jul  5 2011 12:00AM,USD,AUD,1.56,1.56,Jul  5 2011 12:00AM
458,Jul  5 2011 12:00AM,USD,BRL,1.81,1.80,Jul  5 2011 12:00AM
459,Jul  5 2011 12:00AM,USD,CAD,1.48,1.47,Jul  5 2011 12:00AM
460,Jul  5 2011 12:00AM,USD,CNY,8.28,8.28,Jul  5 2011 12:00AM
461,Jul  5 2011 12:00AM,USD,DEM,1.94,1.94,Jul  5 2011 12:00AM
462,Jul  5 2011 12:00AM,USD,EUR,0.99,0.99,Jul  5 2011 12:00AM
463,Jul  5 2011 12:00AM,USD,FRF,6.51,6.51,Jul  5 2011 12:00AM
464,Jul  5 2011 12:00AM,USD,GBP,0.62,0.62,Jul  5 2011 12:00AM
465,Jul  5 2011 12:00AM,USD,JPY,102.91,102.82,Jul  5 2011 12:00AM
466,Jul  5 2011 12:00AM,USD,MXN,9.34,9.34,Jul  5 2011 12:00AM
467,Jul  5 2011 12:00AM,USD,SAR,3.75,3.74,Jul  5 2011 12:00AM
468,Jul  5 2011 12:00AM,USD,VEB,644.05,644.05,Jul  5 2011 12:00AM
469,Jul  6 2011 12:00AM,USD,ARS,1.00,1.00,Jul  6 2011 12:00AM
470,Jul  6 2011 12:00AM,USD,AUD,1.56,1.56,Jul  6 2011 12:00AM
471,Jul  6 2011 12:00AM,USD,BRL,1.83,1.83,Jul  6 2011 12:00AM
472,Jul  6 2011 12:00AM,USD,CAD,1.48,1.48,Jul  6 2011 12:00AM
473,Jul  6 2011 12:00AM,USD,CNY,8.28,8.28,Jul  6 2011 12:00AM
474,Jul  6 2011 12:00AM,USD,DEM,1.94,1.94,Jul  6 2011 12:00AM
475,Jul  6 2011 12:00AM,USD,EUR,0.99,0.99,Jul  6 2011 12:00AM
476,Jul  6 2011 12:00AM,USD,FRF,6.50,6.50,Jul  6 2011 12:00AM
477,Jul  6 2011 12:00AM,USD,GBP,0.62,0.62,Jul  6 2011 12:00AM
478,Jul  6 2011 12:00AM,USD,JPY,102.20,102.22,Jul  6 2011 12:00AM
479,Jul  6 2011 12:00AM,USD,MXN,9.32,9.32,Jul  6 2011 12:00AM
480,Jul  6 2011 12:00AM,USD,SAR,3.75,3.76,Jul  6 2011 12:00AM
481,Jul  6 2011 12:00AM,USD,VEB,644.25,644.33,Jul  6 2011 12:00AM
482,Jul  7 2011 12:00AM,USD,ARS,1.00,1.00,Jul  7 2011 12:00AM
483,Jul  7 2011 12:00AM,USD,AUD,1.55,1.55,Jul  7 2011 12:00AM
484,Jul  7 2011 12:00AM,USD,BRL,1.82,1.82,Jul  7 2011 12:00AM
485,Jul  7 2011 12:00AM,USD,CAD,1.48,1.47,Jul  7 2011 12:00AM
486,Jul  7 2011 12:00AM,USD,CNY,8.28,8.28,Jul  7 2011 12:00AM
487,Jul  7 2011 12:00AM,USD,DEM,1.94,1.94,Jul  7 2011 12:00AM
488,Jul  7 2011 12:00AM,USD,EUR,0.99,0.99,Jul  7 2011 12:00AM
489,Jul  7 2011 12:00AM,USD,FRF,6.51,6.51,Jul  7 2011 12:00AM
490,Jul  7 2011 12:00AM,USD,GBP,0.62,0.62,Jul  7 2011 12:00AM
491,Jul  7 2011 12:00AM,USD,JPY,101.72,101.65,Jul  7 2011 12:00AM
492,Jul  7 2011 12:00AM,USD,MXN,9.32,9.31,Jul  7 2011 12:00AM
493,Jul  7 2011 12:00AM,USD,SAR,3.75,3.75,Jul  7 2011 12:00AM
494,Jul  7 2011 12:00AM,USD,VEB,645.01,644.95,Jul  7 2011 12:00AM
495,Jul  8 2011 12:00AM,USD,ARS,1.00,1.00,Jul  8 2011 12:00AM
496,Jul  8 2011 12:00AM,USD,AUD,1.55,1.55,Jul  8 2011 12:00AM
497,Jul  8 2011 12:00AM,USD,BRL,1.83,1.83,Jul  8 2011 12:00AM
498,Jul  8 2011 12:00AM,USD,CAD,1.48,1.48,Jul  8 2011 12:00AM
499,Jul  8 2011 12:00AM,USD,CNY,8.28,8.28,Jul  8 2011 12:00AM
500,Jul  8 2011 12:00AM,USD,DEM,1.94,1.94,Jul  8 2011 12:00AM
501,Jul  8 2011 12:00AM,USD,EUR,0.99,0.99,Jul  8 2011 12:00AM
502,Jul  8 2011 12:00AM,USD,FRF,6.50,6.50,Jul  8 2011 12:00AM
503,Jul  8 2011 12:00AM,USD,GBP,0.62,0.62,Jul  8 2011 12:00AM
504,Jul  8 2011 12:00AM,USD,JPY,101.65,101.74,Jul  8 2011 12:00AM
505,Jul  8 2011 12:00AM,USD,MXN,9.38,9.38,Jul  8 2011 12:00AM
506,Jul  8 2011 12:00AM,USD,SAR,3.75,3.76,Jul  8 2011 12:00AM
507,Jul  8 2011 12:00AM,USD,VEB,645.50,645.51,Jul  8 2011 12:00AM
508,Jul  9 2011 12:00AM,USD,ARS,1.00,1.00,Jul  9 2011 12:00AM
509,Jul  9 2011 12:00AM,USD,AUD,1.56,1.55,Jul  9 2011 12:00AM
510,Jul  9 2011 12:00AM,USD,BRL,1.83,1.83,Jul  9 2011 12:00AM
511,Jul  9 2011 12:00AM,USD,CAD,1.47,1.46,Jul  9 2011 12:00AM
512,Jul  9 2011 12:00AM,USD,CNY,8.28,8.28,Jul  9 2011 12:00AM
513,Jul  9 2011 12:00AM,USD,DEM,1.93,1.93,Jul  9 2011 12:00AM
514,Jul  9 2011 12:00AM,USD,EUR,0.99,0.99,Jul  9 2011 12:00AM
515,Jul  9 2011 12:00AM,USD,FRF,6.47,6.47,Jul  9 2011 12:00AM
516,Jul  9 2011 12:00AM,USD,GBP,0.62,0.62,Jul  9 2011 12:00AM
517,Jul  9 2011 12:00AM,USD,JPY,102.80,102.72,Jul  9 2011 12:00AM
518,Jul  9 2011 12:00AM,USD,MXN,9.43,9.42,Jul  9 2011 12:00AM
519,Jul  9 2011 12:00AM,USD,SAR,3.75,3.75,Jul  9 2011 12:00AM
520,Jul  9 2011 12:00AM,USD,VEB,646.01,645.91,Jul  9 2011 12:00AM
521,Jul 10 2011 12:00AM,USD,ARS,1.00,1.00,Jul 10 2011 12:00AM
522,Jul 10 2011 12:00AM,USD,AUD,1.55,1.56,Jul 10 2011 12:00AM
523,Jul 10 2011 12:00AM,USD,BRL,1.83,1.84,Jul 10 2011 12:00AM
524,Jul 10 2011 12:00AM,USD,CAD,1.47,1.48,Jul 10 2011 12:00AM
525,Jul 10 2011 12:00AM,USD,CNY,8.28,8.28,Jul 10 2011 12:00AM
526,Jul 10 2011 12:00AM,USD,DEM,1.93,1.93,Jul 10 2011 12:00AM
527,Jul 10 2011 12:00AM,USD,EUR,0.99,0.99,Jul 10 2011 12:00AM
528,Jul 10 2011 12:00AM,USD,FRF,6.47,6.47,Jul 10 2011 12:00AM
529,Jul 10 2011 12:00AM,USD,GBP,0.62,0.62,Jul 10 2011 12:00AM
530,Jul 10 2011 12:00AM,USD,JPY,102.94,102.97,Jul 10 2011 12:00AM
531,Jul 10 2011 12:00AM,USD,MXN,9.44,9.44,Jul 10 2011 12:00AM
532,Jul 10 2011 12:00AM,USD,SAR,3.75,3.76,Jul 10 2011 12:00AM
533,Jul 10 2011 12:00AM,USD,VEB,646.25,646.25,Jul 10 2011 12:00AM
534,Jul 11 2011 12:00AM,USD,ARS,1.00,1.00,Jul 11 2011 12:00AM
535,Jul 11 2011 12:00AM,USD,AUD,1.55,1.55,Jul 11 2011 12:00AM
536,Jul 11 2011 12:00AM,USD,BRL,1.83,1.83,Jul 11 2011 12:00AM
537,Jul 11 2011 12:00AM,USD,CAD,1.47,1.47,Jul 11 2011 12:00AM
538,Jul 11 2011 12:00AM,USD,CNY,8.28,8.28,Jul 11 2011 12:00AM
539,Jul 11 2011 12:00AM,USD,DEM,1.93,1.93,Jul 11 2011 12:00AM
540,Jul 11 2011 12:00AM,USD,EUR,0.99,0.99,Jul 11 2011 12:00AM
541,Jul 11 2011 12:00AM,USD,FRF,6.48,6.48,Jul 11 2011 12:00AM
542,Jul 11 2011 12:00AM,USD,GBP,0.62,0.62,Jul 11 2011 12:00AM
543,Jul 11 2011 12:00AM,USD,JPY,102.91,102.87,Jul 11 2011 12:00AM
544,Jul 11 2011 12:00AM,USD,MXN,9.44,9.43,Jul 11 2011 12:00AM
545,Jul 11 2011 12:00AM,USD,SAR,3.75,3.75,Jul 11 2011 12:00AM
546,Jul 11 2011 12:00AM,USD,VEB,646.25,646.21,Jul 11 2011 12:00AM
547,Jul 12 2011 12:00AM,USD,ARS,1.00,1.00,Jul 12 2011 12:00AM
548,Jul 12 2011 12:00AM,USD,AUD,1.55,1.55,Jul 12 2011 12:00AM
549,Jul 12 2011 12:00AM,USD,BRL,1.83,1.83,Jul 12 2011 12:00AM
550,Jul 12 2011 12:00AM,USD,CAD,1.46,1.46,Jul 12 2011 12:00AM
551,Jul 12 2011 12:00AM,USD,CNY,8.28,8.28,Jul 12 2011 12:00AM
552,Jul 12 2011 12:00AM,USD,DEM,1.93,1.93,Jul 12 2011 12:00AM
553,Jul 12 2011 12:00AM,USD,EUR,0.99,0.99,Jul 12 2011 12:00AM
554,Jul 12 2011 12:00AM,USD,FRF,6.48,6.48,Jul 12 2011 12:00AM
555,Jul 12 2011 12:00AM,USD,GBP,0.62,0.62,Jul 12 2011 12:00AM
556,Jul 12 2011 12:00AM,USD,JPY,102.54,102.55,Jul 12 2011 12:00AM
557,Jul 12 2011 12:00AM,USD,MXN,9.48,9.48,Jul 12 2011 12:00AM
558,Jul 12 2011 12:00AM,USD,SAR,3.75,3.76,Jul 12 2011 12:00AM
559,Jul 12 2011 12:00AM,USD,VEB,647.00,647.03,Jul 12 2011 12:00AM
560,Jul 13 2011 12:00AM,USD,ARS,1.00,1.00,Jul 13 2011 12:00AM
561,Jul 13 2011 12:00AM,USD,AUD,1.55,1.55,Jul 13 2011 12:00AM
562,Jul 13 2011 12:00AM,USD,BRL,1.83,1.82,Jul 13 2011 12:00AM
563,Jul 13 2011 12:00AM,USD,CAD,1.46,1.46,Jul 13 2011 12:00AM
564,Jul 13 2011 12:00AM,USD,CNY,8.28,8.28,Jul 13 2011 12:00AM
565,Jul 13 2011 12:00AM,USD,DEM,1.93,1.93,Jul 13 2011 12:00AM
566,Jul 13 2011 12:00AM,USD,EUR,0.99,0.99,Jul 13 2011 12:00AM
567,Jul 13 2011 12:00AM,USD,FRF,6.48,6.48,Jul 13 2011 12:00AM
568,Jul 13 2011 12:00AM,USD,GBP,0.62,0.62,Jul 13 2011 12:00AM
569,Jul 13 2011 12:00AM,USD,JPY,102.54,102.48,Jul 13 2011 12:00AM
570,Jul 13 2011 12:00AM,USD,MXN,9.48,9.47,Jul 13 2011 12:00AM
571,Jul 13 2011 12:00AM,USD,SAR,3.75,3.75,Jul 13 2011 12:00AM
572,Jul 13 2011 12:00AM,USD,VEB,647.00,646.95,Jul 13 2011 12:00AM
573,Jul 14 2011 12:00AM,USD,ARS,1.00,1.00,Jul 14 2011 12:00AM
574,Jul 14 2011 12:00AM,USD,AUD,1.55,1.55,Jul 14 2011 12:00AM
575,Jul 14 2011 12:00AM,USD,BRL,1.83,1.84,Jul 14 2011 12:00AM
576,Jul 14 2011 12:00AM,USD,CAD,1.45,1.45,Jul 14 2011 12:00AM
577,Jul 14 2011 12:00AM,USD,CNY,8.28,8.28,Jul 14 2011 12:00AM
578,Jul 14 2011 12:00AM,USD,DEM,1.94,1.94,Jul 14 2011 12:00AM
579,Jul 14 2011 12:00AM,USD,EUR,0.99,0.99,Jul 14 2011 12:00AM
580,Jul 14 2011 12:00AM,USD,FRF,6.52,6.52,Jul 14 2011 12:00AM
581,Jul 14 2011 12:00AM,USD,GBP,0.62,0.62,Jul 14 2011 12:00AM
582,Jul 14 2011 12:00AM,USD,JPY,102.40,102.50,Jul 14 2011 12:00AM
583,Jul 14 2011 12:00AM,USD,MXN,9.47,9.47,Jul 14 2011 12:00AM
584,Jul 14 2011 12:00AM,USD,SAR,3.75,3.75,Jul 14 2011 12:00AM
585,Jul 14 2011 12:00AM,USD,VEB,648.00,648.06,Jul 14 2011 12:00AM
586,Jul 15 2011 12:00AM,USD,ARS,1.00,1.00,Jul 15 2011 12:00AM
587,Jul 15 2011 12:00AM,USD,AUD,1.54,1.54,Jul 15 2011 12:00AM
588,Jul 15 2011 12:00AM,USD,BRL,1.81,1.81,Jul 15 2011 12:00AM
589,Jul 15 2011 12:00AM,USD,CAD,1.45,1.45,Jul 15 2011 12:00AM
590,Jul 15 2011 12:00AM,USD,CNY,8.28,8.28,Jul 15 2011 12:00AM
591,Jul 15 2011 12:00AM,USD,DEM,1.95,1.95,Jul 15 2011 12:00AM
592,Jul 15 2011 12:00AM,USD,EUR,1.00,1.00,Jul 15 2011 12:00AM
