PurchaseOrderID,PurchaseOrderDetailID,DueDate,OrderQty,ProductID,UnitPrice,LineTotal,ReceivedQty,RejectedQty,StockedQty,ModifiedDate
105,238,Mar 22 2012 12:00AM,3,491,19.98,59.94,3.00,0.00,3.00,Mar 15 2012 12:00AM
106,239,Mar 22 2012 12:00AM,3,347,36.97,110.91,3.00,0.00,3.00,Mar 15 2012 12:00AM
106,240,Mar 22 2012 12:00AM,3,348,34.87,104.61,3.00,0.00,3.00,Mar 15 2012 12:00AM
106,241,Mar 22 2012 12:00AM,3,349,39.14,117.43,3.00,0.00,3.00,Mar 15 2012 12:00AM
107,242,Mar 22 2012 12:00AM,550,935,31.49,17319.23,550.00,0.00,550.00,Mar 15 2012 12:00AM
107,243,Mar 22 2012 12:00AM,550,936,48.29,26559.23,550.00,0.00,550.00,Mar 15 2012 12:00AM
108,244,Mar 22 2012 12:00AM,3,380,43.22,129.65,3.00,0.00,3.00,Mar 15 2012 12:00AM
108,245,Mar 22 2012 12:00AM,3,381,47.49,142.47,3.00,0.00,3.00,Mar 15 2012 12:00AM
108,246,Mar 22 2012 12:00AM,3,382,43.27,129.81,3.00,0.00,3.00,Mar 15 2012 12:00AM
108,247,Mar 22 2012 12:00AM,3,383,47.54,142.63,3.00,0.00,3.00,Mar 15 2012 12:00AM
108,248,Mar 22 2012 12:00AM,3,384,43.27,129.81,3.00,0.00,3.00,Mar 15 2012 12:00AM
109,249,Mar 22 2012 12:00AM,550,479,15.89,8737.58,550.00,0.00,550.00,Mar 15 2012 12:00AM
109,250,Mar 22 2012 12:00AM,550,480,11.67,6416.03,550.00,0.00,550.00,Mar 15 2012 12:00AM
109,251,Mar 22 2012 12:00AM,550,481,11.09,6098.40,550.00,0.00,550.00,Mar 15 2012 12:00AM
109,252,Mar 22 2012 12:00AM,550,482,8.76,4816.35,550.00,0.00,550.00,Mar 15 2012 12:00AM
109,253,Mar 22 2012 12:00AM,550,483,9.69,5330.33,550.00,0.00,550.00,Mar 15 2012 12:00AM
110,254,Mar 22 2012 12:00AM,3,402,47.47,142.41,3.00,0.00,3.00,Mar 15 2012 12:00AM
111,255,Mar 22 2012 12:00AM,550,512,34.98,19236.53,550.00,0.00,550.00,Mar 15 2012 12:00AM
112,256,Mar 22 2012 12:00AM,3,406,43.27,129.81,3.00,0.00,3.00,Mar 15 2012 12:00AM
112,257,Mar 22 2012 12:00AM,3,407,47.54,142.63,3.00,0.00,3.00,Mar 15 2012 12:00AM
113,258,Mar 23 2012 12:00AM,550,525,2.32,1276.28,550.00,0.00,550.00,Mar 16 2012 12:00AM
114,259,Mar 23 2012 12:00AM,550,526,3.64,2003.93,550.00,550.00,0.00,Mar 16 2012 12:00AM
115,260,Mar 23 2012 12:00AM,550,908,21.09,11601.98,550.00,0.00,550.00,Mar 16 2012 12:00AM
115,261,Mar 23 2012 12:00AM,550,909,30.44,16741.73,523.00,0.00,523.00,Mar 16 2012 12:00AM
115,262,Mar 23 2012 12:00AM,550,913,40.94,22516.73,550.00,0.00,550.00,Mar 16 2012 12:00AM
116,263,Mar 23 2012 12:00AM,60,356,3.60,216.09,51.00,0.00,51.00,Mar 16 2012 12:00AM
116,264,Mar 23 2012 12:00AM,60,357,3.98,238.77,60.00,0.00,60.00,Mar 16 2012 12:00AM
117,265,Mar 23 2012 12:00AM,550,935,31.49,17319.23,550.00,0.00,550.00,Mar 16 2012 12:00AM
117,266,Mar 23 2012 12:00AM,550,936,48.29,26559.23,550.00,0.00,550.00,Mar 16 2012 12:00AM
118,267,Mar 23 2012 12:00AM,550,524,12.97,7132.13,550.00,0.00,550.00,Mar 16 2012 12:00AM
119,268,Mar 23 2012 12:00AM,550,911,21.09,11601.98,550.00,0.00,550.00,Mar 16 2012 12:00AM
119,269,Mar 23 2012 12:00AM,550,912,30.44,16741.73,550.00,0.00,550.00,Mar 16 2012 12:00AM
120,270,Mar 23 2012 12:00AM,550,910,40.94,22516.73,550.00,0.00,550.00,Mar 16 2012 12:00AM
121,271,Mar 23 2012 12:00AM,550,937,62.99,34644.23,550.00,0.00,550.00,Mar 16 2012 12:00AM
122,272,Mar 23 2012 12:00AM,3,466,45.42,136.27,3.00,0.00,3.00,Mar 16 2012 12:00AM
122,273,Mar 23 2012 12:00AM,3,467,43.32,129.97,3.00,0.00,3.00,Mar 16 2012 12:00AM
123,274,Mar 23 2012 12:00AM,3,462,47.68,143.04,3.00,0.00,3.00,Mar 16 2012 12:00AM
124,275,Mar 23 2012 12:00AM,550,510,23.40,12872.48,550.00,550.00,0.00,Mar 16 2012 12:00AM
124,276,Mar 23 2012 12:00AM,550,511,27.87,15326.85,550.00,550.00,0.00,Mar 16 2012 12:00AM
125,277,Mar 23 2012 12:00AM,550,527,6.75,3713.33,550.00,0.00,550.00,Mar 16 2012 12:00AM
126,278,Mar 23 2012 12:00AM,550,938,31.49,17319.23,468.00,0.00,468.00,Mar 16 2012 12:00AM
126,279,Mar 23 2012 12:00AM,550,939,48.29,26559.23,550.00,0.00,550.00,Mar 16 2012 12:00AM
126,280,Mar 23 2012 12:00AM,550,509,36.28,19952.63,550.00,0.00,550.00,Mar 16 2012 12:00AM
127,281,Mar 23 2012 12:00AM,60,492,50.75,3044.79,60.00,0.00,60.00,Mar 16 2012 12:00AM
127,282,Mar 23 2012 12:00AM,60,493,58.26,3495.87,60.00,0.00,60.00,Mar 16 2012 12:00AM
127,283,Mar 23 2012 12:00AM,60,494,50.75,3044.79,60.00,0.00,60.00,Mar 16 2012 12:00AM
127,284,Mar 23 2012 12:00AM,60,495,62.93,3775.59,60.00,0.00,60.00,Mar 16 2012 12:00AM
127,285,Mar 23 2012 12:00AM,60,496,49.65,2979.27,60.00,0.00,60.00,Mar 16 2012 12:00AM
128,286,Mar 23 2012 12:00AM,550,523,10.38,5711.48,550.00,0.00,550.00,Mar 16 2012 12:00AM
129,287,Mar 28 2012 12:00AM,3,425,45.58,136.74,3.00,0.00,3.00,Mar 21 2012 12:00AM
129,288,Mar 28 2012 12:00AM,3,426,43.48,130.44,3.00,0.00,3.00,Mar 21 2012 12:00AM
129,289,Mar 28 2012 12:00AM,3,427,47.75,143.26,3.00,0.00,3.00,Mar 21 2012 12:00AM
129,290,Mar 28 2012 12:00AM,3,428,43.48,130.44,3.00,0.00,3.00,Mar 21 2012 12:00AM
129,291,Mar 28 2012 12:00AM,3,429,41.38,124.14,3.00,0.00,3.00,Mar 21 2012 12:00AM
130,292,Mar 28 2012 12:00AM,3,490,12.72,38.15,3.00,0.00,3.00,Mar 21 2012 12:00AM
130,293,Mar 28 2012 12:00AM,3,491,19.94,59.82,3.00,0.00,3.00,Mar 21 2012 12:00AM
131,294,Mar 28 2012 12:00AM,3,528,38.16,114.47,3.00,0.00,3.00,Mar 21 2012 12:00AM
132,295,Mar 28 2012 12:00AM,3,505,44.22,132.65,3.00,0.00,3.00,Mar 21 2012 12:00AM
133,296,Apr 11 2012 12:00AM,550,938,31.49,17319.23,550.00,0.00,550.00,Apr  4 2012 12:00AM
133,297,Apr 11 2012 12:00AM,550,939,48.29,26559.23,550.00,0.00,550.00,Apr  4 2012 12:00AM
134,298,Apr 11 2012 12:00AM,60,358,6.98,418.95,60.00,60.00,0.00,Apr  4 2012 12:00AM
135,299,Apr 11 2012 12:00AM,3,379,45.44,136.33,3.00,0.00,3.00,Apr  4 2012 12:00AM
135,300,Apr 11 2012 12:00AM,3,380,41.17,123.51,3.00,0.00,3.00,Apr  4 2012 12:00AM
135,301,Apr 11 2012 12:00AM,3,381,39.07,117.21,3.00,0.00,3.00,Apr  4 2012 12:00AM
135,302,Apr 11 2012 12:00AM,3,438,47.68,143.04,3.00,0.00,3.00,Apr  4 2012 12:00AM
135,303,Apr 11 2012 12:00AM,3,439,45.58,136.74,3.00,0.00,3.00,Apr  4 2012 12:00AM
135,304,Apr 11 2012 12:00AM,3,440,49.85,149.56,3.00,0.00,3.00,Apr  4 2012 12:00AM
135,305,Apr 11 2012 12:00AM,3,441,45.58,136.74,3.00,0.00,3.00,Apr  4 2012 12:00AM
135,306,Apr 11 2012 12:00AM,3,442,43.48,130.44,3.00,0.00,3.00,Apr  4 2012 12:00AM
135,307,Apr 11 2012 12:00AM,3,443,47.75,143.26,3.00,0.00,3.00,Apr  4 2012 12:00AM
135,308,Apr 11 2012 12:00AM,3,444,43.48,130.44,3.00,0.00,3.00,Apr  4 2012 12:00AM
135,309,Apr 11 2012 12:00AM,3,445,41.38,124.14,3.00,0.00,3.00,Apr  4 2012 12:00AM
135,310,Apr 11 2012 12:00AM,3,446,45.65,136.96,3.00,0.00,3.00,Apr  4 2012 12:00AM
135,311,Apr 11 2012 12:00AM,3,447,41.38,124.14,3.00,0.00,3.00,Apr  4 2012 12:00AM
135,312,Apr 11 2012 12:00AM,3,448,39.28,117.84,3.00,0.00,3.00,Apr  4 2012 12:00AM
135,313,Apr 11 2012 12:00AM,3,449,43.55,130.66,3.00,0.00,3.00,Apr  4 2012 12:00AM
135,314,Apr 11 2012 12:00AM,3,450,39.28,117.84,3.00,0.00,3.00,Apr  4 2012 12:00AM
135,315,Apr 11 2012 12:00AM,3,451,37.18,111.54,3.00,0.00,3.00,Apr  4 2012 12:00AM
135,316,Apr 11 2012 12:00AM,3,452,41.45,124.36,3.00,0.00,3.00,Apr  4 2012 12:00AM
135,317,Apr 11 2012 12:00AM,3,453,37.18,111.54,3.00,0.00,3.00,Apr  4 2012 12:00AM
135,318,Apr 11 2012 12:00AM,3,454,47.52,142.57,3.00,0.00,3.00,Apr  4 2012 12:00AM
135,319,Apr 11 2012 12:00AM,3,455,45.42,136.27,3.00,0.00,3.00,Apr  4 2012 12:00AM
135,320,Apr 11 2012 12:00AM,3,456,49.70,149.09,3.00,0.00,3.00,Apr  4 2012 12:00AM
135,321,Apr 11 2012 12:00AM,3,457,45.42,136.27,3.00,0.00,3.00,Apr  4 2012 12:00AM
135,322,Apr 11 2012 12:00AM,3,458,43.32,129.97,3.00,0.00,3.00,Apr  4 2012 12:00AM
135,323,Apr 11 2012 12:00AM,3,459,47.60,142.79,3.00,0.00,3.00,Apr  4 2012 12:00AM
135,324,Apr 11 2012 12:00AM,3,460,43.32,129.97,3.00,0.00,3.00,Apr  4 2012 12:00AM
136,325,Apr 11 2012 12:00AM,60,356,3.38,202.86,51.00,0.00,51.00,Apr  4 2012 12:00AM
136,326,Apr 11 2012 12:00AM,60,357,4.32,258.93,60.00,0.00,60.00,Apr  4 2012 12:00AM
137,327,Apr 25 2012 12:00AM,3,380,43.34,130.03,3.00,0.00,3.00,Apr 18 2012 12:00AM
137,328,Apr 25 2012 12:00AM,3,381,39.07,117.21,3.00,0.00,3.00,Apr 18 2012 12:00AM
137,329,Apr 25 2012 12:00AM,3,382,36.97,110.91,3.00,0.00,3.00,Apr 18 2012 12:00AM
137,330,Apr 25 2012 12:00AM,3,383,41.24,123.73,3.00,0.00,3.00,Apr 18 2012 12:00AM
137,331,Apr 25 2012 12:00AM,3,384,36.97,110.91,3.00,0.00,3.00,Apr 18 2012 12:00AM
137,332,Apr 25 2012 12:00AM,3,385,43.22,129.65,3.00,0.00,3.00,Apr 18 2012 12:00AM
138,333,Apr 25 2012 12:00AM,3,490,12.36,37.08,3.00,0.00,3.00,Apr 18 2012 12:00AM
139,334,Apr 25 2012 12:00AM,550,513,39.20,21558.08,550.00,0.00,550.00,Apr 18 2012 12:00AM
140,335,Apr 25 2012 12:00AM,3,407,39.07,117.21,3.00,0.00,3.00,Apr 18 2012 12:00AM
140,336,Apr 25 2012 12:00AM,3,408,36.97,110.91,3.00,0.00,3.00,Apr 18 2012 12:00AM
140,337,Apr 25 2012 12:00AM,3,409,41.24,123.73,3.00,0.00,3.00,Apr 18 2012 12:00AM
141,338,Apr 25 2012 12:00AM,550,933,43.98,24191.48,550.00,0.00,550.00,Apr 18 2012 12:00AM
141,339,Apr 25 2012 12:00AM,550,934,38.15,20980.58,550.00,0.00,550.00,Apr 18 2012 12:00AM
142,340,Apr 25 2012 12:00AM,3,425,45.58,136.74,3.00,0.00,3.00,Apr 18 2012 12:00AM
142,341,Apr 25 2012 12:00AM,3,426,43.48,130.44,3.00,0.00,3.00,Apr 18 2012 12:00AM
143,342,Apr 25 2012 12:00AM,3,343,49.75,149.25,3.00,0.00,3.00,Apr 18 2012 12:00AM
143,343,Apr 25 2012 12:00AM,3,344,45.48,136.43,3.00,0.00,3.00,Apr 18 2012 12:00AM
143,344,Apr 25 2012 12:00AM,3,345,43.38,130.13,3.00,0.00,3.00,Apr 18 2012 12:00AM
144,345,Apr 25 2012 12:00AM,550,931,34.35,18890.03,550.00,550.00,0.00,Apr 18 2012 12:00AM
144,346,Apr 25 2012 12:00AM,550,932,39.24,21581.18,550.00,550.00,0.00,Apr 18 2012 12:00AM
145,347,Apr 25 2012 12:00AM,3,345,43.27,129.81,3.00,0.00,3.00,Apr 18 2012 12:00AM
145,348,Apr 25 2012 12:00AM,3,346,47.54,142.63,3.00,0.00,3.00,Apr 18 2012 12:00AM
145,349,Apr 25 2012 12:00AM,3,347,43.27,129.81,3.00,0.00,3.00,Apr 18 2012 12:00AM
145,350,Apr 25 2012 12:00AM,3,348,41.17,123.51,3.00,0.00,3.00,Apr 18 2012 12:00AM
145,351,Apr 25 2012 12:00AM,3,349,45.44,136.33,3.00,0.00,3.00,Apr 18 2012 12:00AM
146,352,Apr 25 2012 12:00AM,550,928,32.77,18023.78,468.00,0.00,468.00,Apr 18 2012 12:00AM
146,353,Apr 25 2012 12:00AM,550,929,37.09,20397.30,550.00,0.00,550.00,Apr 18 2012 12:00AM
146,354,Apr 25 2012 12:00AM,550,930,43.04,23671.73,550.00,0.00,550.00,Apr 18 2012 12:00AM
147,355,Apr 25 2012 12:00AM,550,332,10.82,5948.25,550.00,0.00,550.00,Apr 18 2012 12:00AM
148,356,Apr 25 2012 12:00AM,550,948,82.83,45558.98,550.00,0.00,550.00,Apr 18 2012 12:00AM
148,357,Apr 25 2012 12:00AM,550,907,82.83,45558.98,550.00,0.00,550.00,Apr 18 2012 12:00AM
149,358,Apr 25 2012 12:00AM,1250,325,0.21,262.50,1250.00,0.00,1250.00,Apr 18 2012 12:00AM
149,359,Apr 25 2012 12:00AM,1250,326,0.21,262.50,1250.00,0.00,1250.00,Apr 18 2012 12:00AM
150,360,Apr 25 2012 12:00AM,3,320,49.64,148.93,3.00,0.00,3.00,Apr 18 2012 12:00AM
150,361,Apr 25 2012 12:00AM,3,321,44.32,132.96,3.00,0.00,3.00,Apr 18 2012 12:00AM
150,362,Apr 25 2012 12:00AM,60,322,28.70,1721.79,60.00,0.00,60.00,Apr 18 2012 12:00AM
151,363,Apr 25 2012 12:00AM,550,930,42.51,23382.98,550.00,0.00,550.00,Apr 18 2012 12:00AM
151,364,Apr 25 2012 12:00AM,550,921,5.59,3072.30,550.00,0.00,550.00,Apr 18 2012 12:00AM
152,365,Apr 25 2012 12:00AM,60,952,15.74,944.37,60.00,9.00,51.00,Apr 18 2012 12:00AM
153,366,May 16 2012 12:00AM,550,922,6.53,3592.05,550.00,0.00,550.00,May  9 2012 12:00AM
153,367,May 16 2012 12:00AM,550,923,6.18,3401.48,550.00,0.00,550.00,May  9 2012 12:00AM
154,368,May 16 2012 12:00AM,550,317,29.58,16268.18,550.00,550.00,0.00,May  9 2012 12:00AM
154,369,May 16 2012 12:00AM,550,318,36.10,19854.45,550.00,550.00,0.00,May  9 2012 12:00AM
155,370,May 16 2012 12:00AM,550,928,32.25,17735.03,550.00,0.00,550.00,May  9 2012 12:00AM
155,371,May 16 2012 12:00AM,550,929,36.56,20108.55,523.00,0.00,523.00,May  9 2012 12:00AM
156,372,May 16 2012 12:00AM,550,319,46.42,25531.28,468.00,0.00,468.00,May  9 2012 12:00AM
157,373,Jun 13 2012 12:00AM,3,364,47.60,142.79,3.00,0.00,3.00,Jun  6 2012 12:00AM
157,374,Jun 13 2012 12:00AM,3,365,43.32,129.97,3.00,0.00,3.00,Jun  6 2012 12:00AM
157,375,Jun 13 2012 12:00AM,3,366,41.22,123.67,3.00,0.00,3.00,Jun  6 2012 12:00AM
157,376,Jun 13 2012 12:00AM,3,367,45.50,136.49,3.00,0.00,3.00,Jun  6 2012 12:00AM
157,377,Jun 13 2012 12:00AM,3,368,41.22,123.67,3.00,0.00,3.00,Jun  6 2012 12:00AM
157,378,Jun 13 2012 12:00AM,3,369,39.12,117.37,3.00,0.00,3.00,Jun  6 2012 12:00AM
158,379,Jun 13 2012 12:00AM,3,2,41.92,125.75,3.00,0.00,3.00,Jun  6 2012 12:00AM
159,380,Jun 13 2012 12:00AM,3,1,50.26,150.79,3.00,0.00,3.00,Jun  6 2012 12:00AM
160,381,Jun 13 2012 12:00AM,3,365,43.48,130.44,3.00,0.00,3.00,Jun  6 2012 12:00AM
160,382,Jun 13 2012 12:00AM,3,366,41.38,124.14,3.00,0.00,3.00,Jun  6 2012 12:00AM
160,383,Jun 13 2012 12:00AM,3,367,45.65,136.96,3.00,0.00,3.00,Jun  6 2012 12:00AM
161,384,Jun 13 2012 12:00AM,550,530,16.09,8847.30,550.00,0.00,550.00,Jun  6 2012 12:00AM
162,385,Jun 13 2012 12:00AM,3,4,57.03,171.08,3.00,0.00,3.00,Jun  6 2012 12:00AM
163,386,Jun 13 2012 12:00AM,550,512,37.09,20397.30,550.00,0.00,550.00,Jun  6 2012 12:00AM
164,387,Jun 13 2012 12:00AM,550,513,26.60,14628.08,550.00,550.00,0.00,Jun  6 2012 12:00AM
165,388,Jun 13 2012 12:00AM,550,317,27.06,14882.18,550.00,0.00,550.00,Jun  6 2012 12:00AM
165,389,Jun 13 2012 12:00AM,550,318,33.58,18468.45,523.00,0.00,523.00,Jun  6 2012 12:00AM
165,390,Jun 13 2012 12:00AM,550,319,46.06,25334.93,550.00,0.00,550.00,Jun  6 2012 12:00AM
166,391,Jun 13 2012 12:00AM,3,414,43.34,130.03,3.00,0.00,3.00,Jun  6 2012 12:00AM
166,392,Jun 13 2012 12:00AM,3,415,39.07,117.21,3.00,0.00,3.00,Jun  6 2012 12:00AM
166,393,Jun 13 2012 12:00AM,3,416,36.97,110.91,3.00,0.00,3.00,Jun  6 2012 12:00AM
166,394,Jun 13 2012 12:00AM,3,417,41.24,123.73,3.00,0.00,3.00,Jun  6 2012 12:00AM
167,395,Jun 13 2012 12:00AM,3,432,39.12,117.37,3.00,0.00,3.00,Jun  6 2012 12:00AM
167,396,Jun 13 2012 12:00AM,3,433,43.40,130.19,3.00,0.00,3.00,Jun  6 2012 12:00AM
167,397,Jun 13 2012 12:00AM,3,434,39.12,117.37,3.00,0.00,3.00,Jun  6 2012 12:00AM
167,398,Jun 13 2012 12:00AM,3,435,37.02,111.07,3.00,0.00,3.00,Jun  6 2012 12:00AM
167,399,Jun 13 2012 12:00AM,3,436,41.30,123.89,3.00,0.00,3.00,Jun  6 2012 12:00AM
167,400,Jun 13 2012 12:00AM,3,437,37.02,111.07,3.00,0.00,3.00,Jun  6 2012 12:00AM
168,401,Jun 13 2012 12:00AM,3,320,47.47,142.41,3.00,0.00,3.00,Jun  6 2012 12:00AM
168,402,Jun 13 2012 12:00AM,3,321,42.80,128.39,3.00,0.00,3.00,Jun  6 2012 12:00AM
168,403,Jun 13 2012 12:00AM,60,322,25.42,1525.23,60.00,0.00,60.00,Jun  6 2012 12:00AM
169,404,Jun 13 2012 12:00AM,3,445,41.30,123.89,3.00,0.00,3.00,Jun  6 2012 12:00AM
169,405,Jun 13 2012 12:00AM,3,446,37.02,111.07,3.00,0.00,3.00,Jun  6 2012 12:00AM
169,406,Jun 13 2012 12:00AM,3,447,47.68,143.04,3.00,0.00,3.00,Jun  6 2012 12:00AM
169,407,Jun 13 2012 12:00AM,3,448,45.58,136.74,3.00,0.00,3.00,Jun  6 2012 12:00AM
169,408,Jun 13 2012 12:00AM,3,449,49.85,149.56,3.00,0.00,3.00,Jun  6 2012 12:00AM
170,409,Jun 13 2012 12:00AM,550,941,62.99,34644.23,550.00,0.00,550.00,Jun  6 2012 12:00AM
171,410,Jun 13 2012 12:00AM,60,322,26.37,1581.93,60.00,0.00,60.00,Jun  6 2012 12:00AM
172,411,Jun 13 2012 12:00AM,3,504,48.76,146.29,3.00,0.00,3.00,Jun  6 2012 12:00AM
173,412,Jun 25 2012 12:00AM,3,497,34.19,102.56,3.00,0.00,3.00,Jun 18 2012 12:00AM
174,413,Jun 25 2012 12:00AM,3,323,50.26,150.79,3.00,3.00,0.00,Jun 18 2012 12:00AM
175,414,Jun 25 2012 12:00AM,550,523,10.73,5902.05,550.00,0.00,550.00,Jun 18 2012 12:00AM
175,415,Jun 25 2012 12:00AM,550,524,14.12,7767.38,523.00,0.00,523.00,Jun 18 2012 12:00AM
176,416,Jun 25 2012 12:00AM,60,492,50.26,3015.81,51.00,0.00,51.00,Jun 18 2012 12:00AM
176,417,Jun 25 2012 12:00AM,60,493,57.15,3429.09,60.00,0.00,60.00,Jun 18 2012 12:00AM
176,418,Jun 25 2012 12:00AM,60,494,53.20,3192.21,60.00,0.00,60.00,Jun 18 2012 12:00AM
176,419,Jun 25 2012 12:00AM,60,495,63.69,3821.58,60.00,0.00,60.00,Jun 18 2012 12:00AM
177,420,Jul  6 2012 12:00AM,550,908,21.09,11601.98,550.00,0.00,550.00,Jun 29 2012 12:00AM
177,421,Jul  6 2012 12:00AM,550,909,30.44,16741.73,550.00,0.00,550.00,Jun 29 2012 12:00AM
177,422,Jul  6 2012 12:00AM,550,910,40.94,22516.73,550.00,0.00,550.00,Jun 29 2012 12:00AM
177,423,Jul  6 2012 12:00AM,550,911,21.09,11601.98,550.00,0.00,550.00,Jun 29 2012 12:00AM
177,424,Jul  6 2012 12:00AM,550,912,30.44,16741.73,550.00,0.00,550.00,Jun 29 2012 12:00AM
177,425,Jul  6 2012 12:00AM,550,913,40.94,22516.73,550.00,0.00,550.00,Jun 29 2012 12:00AM
178,426,Jul  6 2012 12:00AM,60,506,9.20,551.88,60.00,0.00,60.00,Jun 29 2012 12:00AM
179,427,Jul  6 2012 12:00AM,550,351,5.78,3176.25,550.00,0.00,550.00,Jun 29 2012 12:00AM
179,428,Jul  6 2012 12:00AM,550,352,1.16,635.25,550.00,0.00,550.00,Jun 29 2012 12:00AM
179,429,Jul  6 2012 12:00AM,550,679,5.78,3176.25,550.00,0.00,550.00,Jun 29 2012 12:00AM
180,430,Jul  6 2012 12:00AM,550,507,23.39,12866.70,550.00,0.00,550.00,Jun 29 2012 12:00AM
180,431,Jul  6 2012 12:00AM,550,508,27.65,15205.58,550.00,55.00,495.00,Jun 29 2012 12:00AM
181,432,Jul  6 2012 12:00AM,550,535,3.49,1917.30,550.00,0.00,550.00,Jun 29 2012 12:00AM
182,433,Jul  6 2012 12:00AM,550,351,6.20,3407.25,550.00,82.00,468.00,Jun 29 2012 12:00AM
182,434,Jul  6 2012 12:00AM,550,352,1.47,808.50,550.00,0.00,550.00,Jun 29 2012 12:00AM
183,435,Jul  6 2012 12:00AM,550,507,22.17,12191.03,550.00,0.00,550.00,Jun 29 2012 12:00AM
183,436,Jul  6 2012 12:00AM,550,508,29.28,16106.48,550.00,0.00,550.00,Jun 29 2012 12:00AM
184,437,Jul  6 2012 12:00AM,3,491,19.98,59.94,3.00,3.00,0.00,Jun 29 2012 12:00AM
185,438,Jul  6 2012 12:00AM,3,341,41.17,123.51,3.00,0.00,3.00,Jun 29 2012 12:00AM
185,439,Jul  6 2012 12:00AM,3,342,39.07,117.21,3.00,0.00,3.00,Jun 29 2012 12:00AM
185,440,Jul  6 2012 12:00AM,3,343,43.34,130.03,3.00,0.00,3.00,Jun 29 2012 12:00AM
185,441,Jul  6 2012 12:00AM,3,344,39.07,117.21,3.00,0.00,3.00,Jun 29 2012 12:00AM
185,442,Jul  6 2012 12:00AM,3,345,36.97,110.91,3.00,0.00,3.00,Jun 29 2012 12:00AM
185,443,Jul  6 2012 12:00AM,3,346,41.24,123.73,3.00,0.00,3.00,Jun 29 2012 12:00AM
185,444,Jul  6 2012 12:00AM,3,347,36.97,110.91,3.00,0.00,3.00,Jun 29 2012 12:00AM
185,445,Jul  6 2012 12:00AM,3,348,34.87,104.61,3.00,0.00,3.00,Jun 29 2012 12:00AM
185,446,Jul  6 2012 12:00AM,3,349,39.14,117.43,3.00,0.00,3.00,Jun 29 2012 12:00AM
186,447,Jul  6 2012 12:00AM,550,935,31.49,17319.23,468.00,0.00,468.00,Jun 29 2012 12:00AM
186,448,Jul  6 2012 12:00AM,550,936,48.29,26559.23,550.00,0.00,550.00,Jun 29 2012 12:00AM
187,449,Jul  6 2012 12:00AM,3,385,41.17,123.51,3.00,0.00,3.00,Jun 29 2012 12:00AM
187,450,Jul  6 2012 12:00AM,3,386,45.44,136.33,3.00,0.00,3.00,Jun 29 2012 12:00AM
187,451,Jul  6 2012 12:00AM,3,387,41.17,123.51,3.00,0.00,3.00,Jun 29 2012 12:00AM
187,452,Jul  6 2012 12:00AM,3,388,39.07,117.21,3.00,0.00,3.00,Jun 29 2012 12:00AM
187,453,Jul  6 2012 12:00AM,3,389,43.34,130.03,3.00,0.00,3.00,Jun 29 2012 12:00AM
187,454,Jul  6 2012 12:00AM,3,390,39.07,117.21,3.00,0.00,3.00,Jun 29 2012 12:00AM
188,455,Jul  6 2012 12:00AM,550,484,6.88,3782.63,550.00,0.00,550.00,Jun 29 2012 12:00AM
188,456,Jul  6 2012 12:00AM,550,485,7.80,4290.83,550.00,0.00,550.00,Jun 29 2012 12:00AM
188,457,Jul  6 2012 12:00AM,550,486,8.76,4816.35,550.00,0.00,550.00,Jun 29 2012 12:00AM
188,458,Jul  6 2012 12:00AM,550,487,5.81,3193.58,550.00,0.00,550.00,Jun 29 2012 12:00AM
188,459,Jul  6 2012 12:00AM,550,488,8.86,4874.10,550.00,0.00,550.00,Jun 29 2012 12:00AM
189,460,Jul  6 2012 12:00AM,3,402,47.47,142.41,3.00,0.00,3.00,Jun 29 2012 12:00AM
190,461,Jul  6 2012 12:00AM,550,510,23.08,12693.45,550.00,0.00,550.00,Jun 29 2012 12:00AM
190,462,Jul  6 2012 12:00AM,550,511,29.27,16100.70,550.00,55.00,495.00,Jun 29 2012 12:00AM
190,463,Jul  6 2012 12:00AM,550,512,34.98,19236.53,550.00,0.00,550.00,Jun 29 2012 12:00AM
191,464,Jul  6 2012 12:00AM,3,408,43.27,129.81,3.00,0.00,3.00,Jun 29 2012 12:00AM
191,465,Jul  6 2012 12:00AM,3,409,41.17,123.51,3.00,0.00,3.00,Jun 29 2012 12:00AM
191,466,Jul  6 2012 12:00AM,550,914,21.09,11601.98,550.00,27.00,523.00,Jun 29 2012 12:00AM
191,467,Jul  6 2012 12:00AM,550,915,30.44,16741.73,550.00,0.00,550.00,Jun 29 2012 12:00AM
192,468,Jul  6 2012 12:00AM,550,525,2.32,1276.28,550.00,82.00,468.00,Jun 29 2012 12:00AM
193,469,Jul  9 2012 12:00AM,550,526,3.64,2003.93,550.00,0.00,550.00,Jul  2 2012 12:00AM
194,470,Jul  9 2012 12:00AM,550,908,21.09,11601.98,550.00,550.00,0.00,Jul  2 2012 12:00AM
194,471,Jul  9 2012 12:00AM,550,909,30.44,16741.73,550.00,550.00,0.00,Jul  2 2012 12:00AM
195,472,Jul  9 2012 12:00AM,60,356,3.60,216.09,60.00,0.00,60.00,Jul  2 2012 12:00AM
195,473,Jul  9 2012 12:00AM,60,357,3.98,238.77,57.00,0.00,57.00,Jul  2 2012 12:00AM
196,474,Jul  9 2012 12:00AM,550,935,31.49,17319.23,468.00,0.00,468.00,Jul  2 2012 12:00AM
196,475,Jul  9 2012 12:00AM,550,936,48.29,26559.23,550.00,0.00,550.00,Jul  2 2012 12:00AM
