BillOfMaterialsID,ProductAssemblyID,ComponentID,StartDate,EndDate,UnitMeasureCode,BOMLevel,PerAssemblyQty,ModifiedDate
405,789,820,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
3122,789,828,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
2123,789,894,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
3033,789,907,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
3275,789,940,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
1228,789,945,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
40,789,948,Mar  4 2010 12:00AM,,EA ,1,1.00,Feb 18 2010 12:00AM
2339,789,950,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
2742,789,952,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
1222,789,996,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
2853,790,519,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
2059,790,719,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
1720,790,806,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
3295,790,813,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
434,790,820,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
528,790,828,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
2459,790,894,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
3056,790,907,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
3299,790,940,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
1247,790,945,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
59,790,948,Mar  4 2010 12:00AM,,EA ,1,1.00,Feb 18 2010 12:00AM
2370,790,950,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
2764,790,952,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
1239,790,996,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
930,791,519,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
1739,791,720,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
1749,791,806,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
3319,791,813,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
466,791,820,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
3125,791,828,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
2128,791,894,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
3077,791,907,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
3322,791,940,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
1271,791,945,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
79,791,948,Mar  4 2010 12:00AM,,EA ,1,1.00,Feb 18 2010 12:00AM
2598,791,950,Aug  5 2010 12:00AM,Oct  4 2010 12:00AM,EA ,1,2.00,Oct  4 2010 12:00AM
2402,791,950,Oct  5 2010 12:00AM,,EA ,1,1.00,Sep 21 2010 12:00AM
2918,791,952,Sep 15 2010 12:00AM,Nov 14 2010 12:00AM,EA ,1,2.00,Nov 14 2010 12:00AM
2786,791,952,Nov 15 2010 12:00AM,,EA ,1,1.00,Nov  1 2010 12:00AM
1261,791,996,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
933,792,519,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
3335,792,706,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
1299,792,806,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
105,792,813,Mar  4 2010 12:00AM,,EA ,1,1.00,Feb 18 2010 12:00AM
3093,792,820,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
3127,792,828,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
2132,792,894,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
500,792,907,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
107,792,940,Mar  4 2010 12:00AM,,EA ,1,1.00,Feb 18 2010 12:00AM
1775,792,945,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
3346,792,948,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
2099,792,950,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
882,792,952,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
1772,792,996,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
131,793,519,Mar  4 2010 12:00AM,,EA ,1,1.00,Feb 18 2010 12:00AM
2042,793,806,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
3027,793,813,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
1232,793,820,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
1809,793,828,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
2035,793,838,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
903,793,894,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
1694,793,907,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
3030,793,940,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
2345,793,945,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
401,793,948,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
2745,793,950,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
3252,793,952,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
2332,793,996,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
3387,794,519,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
2066,794,806,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
3049,794,813,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
1511,794,820,Jun  9 2010 12:00AM,Aug  8 2010 12:00AM,EA ,1,2.00,Aug  8 2010 12:00AM
1253,794,820,Aug  9 2010 12:00AM,,EA ,1,1.00,Jul 26 2010 12:00AM
1341,794,828,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
1709,794,839,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
2834,794,894,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
1729,794,907,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
3053,794,940,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
2377,794,945,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
428,794,948,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
2767,794,950,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
3286,794,952,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
2359,794,996,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
136,795,519,Mar  4 2010 12:00AM,,EA ,1,1.00,Feb 18 2010 12:00AM
2084,795,806,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
3071,795,813,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
1276,795,820,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
1815,795,828,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
3066,795,840,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
910,795,894,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
1758,795,907,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
3074,795,940,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
2409,795,945,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
697,795,948,Mar 18 2010 12:00AM,May 17 2010 12:00AM,EA ,1,2.00,May 17 2010 12:00AM
459,795,948,May 18 2010 12:00AM,,EA ,1,1.00,May  4 2010 12:00AM
2789,795,950,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
3309,795,952,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
2393,795,996,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
3392,796,519,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
3333,796,680,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
2093,796,806,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
3081,796,813,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
1286,796,820,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
1346,796,828,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
2837,796,894,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
1293,796,907,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
493,796,940,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
2427,796,945,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
485,796,948,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
2802,796,950,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
3328,796,952,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
2421,796,996,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
1820,797,518,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
2731,797,806,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
2320,797,812,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
1209,797,819,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
3259,797,822,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
2842,797,827,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
3365,797,894,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
2023,797,907,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
29,797,939,Mar  4 2010 12:00AM,,EA ,1,1.00,Feb 18 2010 12:00AM
792,797,945,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
373,797,948,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
1198,797,950,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
1196,797,952,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
1192,797,994,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
1351,798,518,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
1044,798,806,May 26 2010 12:00AM,Jul 25 2010 12:00AM,EA ,1,2.00,Jul 25 2010 12:00AM
823,798,806,Jul 26 2010 12:00AM,,EA ,1,1.00,Jul 12 2010 12:00AM
2210,798,812,Jul  8 2010 12:00AM,Sep  6 2010 12:00AM,EA ,1,2.00,Sep  6 2010 12:00AM
2039,798,812,Sep  7 2010 12:00AM,,EA ,1,1.00,Aug 24 2010 12:00AM
2752,798,819,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
918,798,827,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
3260,798,833,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
113,798,894,Mar  4 2010 12:00AM,,EA ,1,1.00,Feb 18 2010 12:00AM
2045,798,907,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
2044,798,939,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
2748,798,945,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
1225,798,948,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
3254,798,950,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
3018,798,952,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
391,798,994,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
1823,799,518,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
844,799,806,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
2063,799,812,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
2773,799,819,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
2846,799,827,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
3261,799,834,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
3367,799,894,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
2069,799,907,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
2068,799,939,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
2770,799,945,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
1244,799,948,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
3288,799,950,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
3038,799,952,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
417,799,994,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
1354,800,518,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
862,800,806,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
2081,800,812,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
2794,800,819,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
922,800,827,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
3262,800,835,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
116,800,894,Mar  4 2010 12:00AM,,EA ,1,1.00,Feb 18 2010 12:00AM
2087,800,907,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
2086,800,939,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
2791,800,945,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
1268,800,948,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
3311,800,950,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
3061,800,952,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
448,800,994,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
1825,801,518,Jun 19 2010 12:00AM,,EA ,1,1.00,Jun  5 2010 12:00AM
874,801,806,May 26 2010 12:00AM,,EA ,1,1.00,May 12 2010 12:00AM
2092,801,812,Jul  8 2010 12:00AM,,EA ,1,1.00,Jun 24 2010 12:00AM
2804,801,819,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
2848,801,827,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
3263,801,836,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
3370,801,894,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
2435,801,907,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
2434,801,939,Aug  5 2010 12:00AM,,EA ,1,1.00,Jul 22 2010 12:00AM
2803,801,945,Sep 15 2010 12:00AM,,EA ,1,1.00,Sep  1 2010 12:00AM
1283,801,948,Jun  9 2010 12:00AM,,EA ,1,1.00,May 26 2010 12:00AM
3330,801,950,Dec 23 2010 12:00AM,,EA ,1,1.00,Dec  9 2010 12:00AM
3078,801,952,Dec 15 2010 12:00AM,,EA ,1,1.00,Dec  1 2010 12:00AM
479,801,994,Mar 18 2010 12:00AM,,EA ,1,1.00,Mar  4 2010 12:00AM
3218,802,316,Dec 23 2010 12:00AM,,EA ,3,2.00,Dec  9 2010 12:00AM
1206,802,331,Jun  9 2010 12:00AM,,EA ,3,2.00,May 26 2010 12:00AM
2722,802,350,Sep 15 2010 12:00AM,,EA ,3,1.00,Sep  1 2010 12:00AM
1831,802,531,Jun 19 2010 12:00AM,,EA ,3,1.00,Jun  5 2010 12:00AM
2880,803,316,Sep 15 2010 12:00AM,Nov 14 2010 12:00AM,EA ,2,3.00,Nov 14 2010 12:00AM
2712,803,316,Nov 15 2010 12:00AM,,EA ,3,2.00,Nov  1 2010 12:00AM
376,803,331,Mar 18 2010 12:00AM,,EA ,3,2.00,Mar  4 2010 12:00AM
2311,803,350,Aug  5 2010 12:00AM,,EA ,3,1.00,Jul 22 2010 12:00AM
3141,803,531,Dec 15 2010 12:00AM,,EA ,3,1.00,Dec  1 2010 12:00AM
2301,804,316,Aug  5 2010 12:00AM,,EA ,3,2.00,Jul 22 2010 12:00AM
17,804,331,Mar  4 2010 12:00AM,,EA ,3,2.00,Feb 18 2010 12:00AM
1491,804,350,Jun  9 2010 12:00AM,Aug  8 2010 12:00AM,EA ,2,2.00,Aug  8 2010 12:00AM
1204,804,350,Aug  9 2010 12:00AM,,EA ,3,1.00,Jul 26 2010 12:00AM
3403,804,531,Dec 23 2010 12:00AM,,EA ,3,1.00,Dec  9 2010 12:00AM
1485,805,1,Jun  9 2010 12:00AM,Aug  8 2010 12:00AM,EA ,1,2.00,Aug  8 2010 12:00AM
1191,805,1,Aug  9 2010 12:00AM,,EA ,2,1.00,Jul 26 2010 12:00AM
2711,805,4,Sep 15 2010 12:00AM,,EA ,2,8.00,Sep  1 2010 12:00AM
1644,805,323,Jun 19 2010 12:00AM,,EA ,2,1.00,Jun  5 2010 12:00AM
1215,805,402,Jun  9 2010 12:00AM,,EA ,2,1.00,May 26 2010 12:00AM
1216,805,459,Jun  9 2010 12:00AM,,EA ,2,1.00,May 26 2010 12:00AM
3237,805,462,Dec 23 2010 12:00AM,,EA ,2,1.00,Dec  9 2010 12:00AM
361,806,1,Mar 18 2010 12:00AM,,EA ,2,1.00,Mar  4 2010 12:00AM
2300,806,4,Aug  5 2010 12:00AM,,EA ,2,8.00,Jul 22 2010 12:00AM
2995,806,323,Dec 15 2010 12:00AM,,EA ,2,1.00,Dec  1 2010 12:00AM
382,806,402,Mar 18 2010 12:00AM,,EA ,2,1.00,Mar  4 2010 12:00AM
383,806,459,Mar 18 2010 12:00AM,,EA ,2,1.00,Mar  4 2010 12:00AM
2732,806,462,Sep 15 2010 12:00AM,,EA ,2,1.00,Sep  1 2010 12:00AM
1,807,1,Mar  4 2010 12:00AM,,EA ,2,1.00,Feb 18 2010 12:00AM
1193,807,4,Jun  9 2010 12:00AM,,EA ,2,8.00,May 26 2010 12:00AM
3222,807,323,Dec 23 2010 12:00AM,,EA ,2,1.00,Dec  9 2010 12:00AM
23,807,402,Mar  4 2010 12:00AM,,EA ,2,1.00,Feb 18 2010 12:00AM
268,807,459,Mar  4 2010 12:00AM,May  3 2010 12:00AM,EA ,1,2.00,May  3 2010 12:00AM
24,807,459,May  4 2010 12:00AM,,EA ,2,1.00,Apr 20 2010 12:00AM
2324,807,462,Aug  5 2010 12:00AM,,EA ,2,1.00,Jul 22 2010 12:00AM
372,808,328,Mar 18 2010 12:00AM,,EA ,2,2.00,Mar  4 2010 12:00AM
379,808,356,Mar 18 2010 12:00AM,,IN ,2,40.00,Mar  4 2010 12:00AM
1833,808,398,Jun 19 2010 12:00AM,,EA ,2,1.00,Jun  5 2010 12:00AM
3139,808,529,Dec 15 2010 12:00AM,,EA ,2,1.00,Dec  1 2010 12:00AM
12,809,328,Mar  4 2010 12:00AM,,EA ,2,2.00,Feb 18 2010 12:00AM
1652,809,357,Jun 19 2010 12:00AM,,IN ,2,40.00,Jun  5 2010 12:00AM
3143,809,398,Dec 15 2010 12:00AM,,EA ,2,1.00,Dec  1 2010 12:00AM
3401,809,529,Dec 23 2010 12:00AM,,EA ,2,1.00,Dec  9 2010 12:00AM
791,810,328,May 26 2010 12:00AM,,EA ,2,2.00,May 12 2010 12:00AM
2893,810,358,Sep 15 2010 12:00AM,Nov 14 2010 12:00AM,IN ,1,41.00,Nov 14 2010 12:00AM
2726,810,358,Nov 15 2010 12:00AM,,IN ,2,40.00,Nov  1 2010 12:00AM
3405,810,398,Dec 23 2010 12:00AM,,EA ,2,1.00,Dec  9 2010 12:00AM
2863,810,529,Sep 15 2010 12:00AM,,EA ,2,1.00,Sep  1 2010 12:00AM
1647,811,329,Jun 19 2010 12:00AM,,EA ,2,2.00,Jun  5 2010 12:00AM
19,811,356,Mar  4 2010 12:00AM,,IN ,2,40.00,Feb 18 2010 12:00AM
2865,811,398,Sep 15 2010 12:00AM,,EA ,2,1.00,Sep  1 2010 12:00AM
2490,811,529,Aug  5 2010 12:00AM,,EA ,2,1.00,Jul 22 2010 12:00AM
2999,812,329,Dec 15 2010 12:00AM,,EA ,2,2.00,Dec  1 2010 12:00AM
3003,812,357,Dec 15 2010 12:00AM,,IN ,2,40.00,Dec  1 2010 12:00AM
2494,812,398,Aug  5 2010 12:00AM,,EA ,2,1.00,Jul 22 2010 12:00AM
1574,812,529,Jun  9 2010 12:00AM,Aug  8 2010 12:00AM,EA ,1,2.00,Aug  8 2010 12:00AM
1361,812,529,Aug  9 2010 12:00AM,,EA ,2,1.00,Jul 26 2010 12:00AM
3225,813,329,Dec 23 2010 12:00AM,,EA ,2,2.00,Dec  9 2010 12:00AM
2318,813,358,Aug  5 2010 12:00AM,,IN ,2,40.00,Jul 22 2010 12:00AM
1365,813,398,Jun  9 2010 12:00AM,,EA ,2,1.00,May 26 2010 12:00AM
547,813,529,Mar 18 2010 12:00AM,,EA ,2,1.00,Mar  4 2010 12:00AM
2003,814,324,Jul  8 2010 12:00AM,,EA ,2,2.00,Jun 24 2010 12:00AM
789,814,325,May 26 2010 12:00AM,,EA ,2,2.00,May 12 2010 12:00AM
2005,814,326,Jul  8 2010 12:00AM,,EA ,2,1.00,Jun 24 2010 12:00AM
1646,814,327,Jun 19 2010 12:00AM,,EA ,2,1.00,Jun  5 2010 12:00AM
22,814,399,Mar  4 2010 12:00AM,,EA ,2,1.00,Feb 18 2010 12:00AM
1659,814,492,Jun 19 2010 12:00AM,,OZ ,2,8.00,Jun  5 2010 12:00AM
2166,814,532,Jul  8 2010 12:00AM,,EA ,2,4.00,Jun 24 2010 12:00AM
1832,814,533,Jun 19 2010 12:00AM,,EA ,2,1.00,Jun  5 2010 12:00AM
1368,814,534,Jun  9 2010 12:00AM,,EA ,2,1.00,May 26 2010 12:00AM
377,814,803,Mar 18 2010 12:00AM,,EA ,2,1.00,Mar  4 2010 12:00AM
2014,815,400,Jul  8 2010 12:00AM,,EA ,2,1.00,Jun 24 2010 12:00AM
2733,815,490,Sep 15 2010 12:00AM,,EA ,2,36.00,Sep  1 2010 12:00AM
3118,815,506,Dec 15 2010 12:00AM,,EA ,2,2.00,Dec  1 2010 12:00AM
2135,815,507,Jul  8 2010 12:00AM,,EA ,2,1.00,Jun 24 2010 12:00AM
544,815,527,Mar 18 2010 12:00AM,,EA ,2,36.00,Mar  4 2010 12:00AM
943,815,921,May 26 2010 12:00AM,,EA ,2,1.00,May 12 2010 12:00AM
2495,815,928,Aug  5 2010 12:00AM,,EA ,2,1.00,Jul 22 2010 12:00AM
2319,816,401,Aug  5 2010 12:00AM,,EA ,2,1.00,Jul 22 2010 12:00AM
2325,816,490,Aug  5 2010 12:00AM,,EA ,2,36.00,Jul 22 2010 12:00AM
3373,816,506,Dec 23 2010 12:00AM,,EA ,2,2.00,Dec  9 2010 12:00AM
3374,816,508,Dec 23 2010 12:00AM,,EA ,2,1.00,Dec  9 2010 12:00AM
349,816,527,Mar  4 2010 12:00AM,May  3 2010 12:00AM,EA ,1,37.00,May  3 2010 12:00AM
142,816,527,May  4 2010 12:00AM,,EA ,2,36.00,Apr 20 2010 12:00AM
2169,816,921,Jul  8 2010 12:00AM,,EA ,2,1.00,Jun 24 2010 12:00AM
552,816,929,Mar 18 2010 12:00AM,,EA ,2,1.00,Mar  4 2010 12:00AM
1211,817,401,Jun  9 2010 12:00AM,,EA ,2,1.00,May 26 2010 12:00AM
2326,817,491,Aug  5 2010 12:00AM,,EA ,2,36.00,Jul 22 2010 12:00AM
2840,817,506,Sep 15 2010 12:00AM,,EA ,2,2.00,Sep  1 2010 12:00AM
1335,817,509,Jun  9 2010 12:00AM,,EA ,2,1.00,May 26 2010 12:00AM
936,817,527,May 26 2010 12:00AM,,EA ,2,36.00,May 12 2010 12:00AM
1835,817,921,Jun 19 2010 12:00AM,,EA ,2,1.00,Jun  5 2010 12:00AM
942,817,930,May 26 2010 12:00AM,,EA ,2,1.00,May 12 2010 12:00AM
1653,818,400,Jun 19 2010 12:00AM,,EA ,2,1.00,Jun  5 2010 12:00AM
1217,818,490,Jun  9 2010 12:00AM,,EA ,2,36.00,May 26 2010 12:00AM
2648,818,506,Aug  5 2010 12:00AM,Oct  4 2010 12:00AM,EA ,1,3.00,Oct  4 2010 12:00AM
2466,818,506,Oct  5 2010 12:00AM,,EA ,2,2.00,Sep 21 2010 12:00AM
914,818,510,May 26 2010 12:00AM,,EA ,2,1.00,May 12 2010 12:00AM
2163,818,527,Jul  8 2010 12:00AM,,EA ,2,36.00,Jun 24 2010 12:00AM
3407,818,922,Dec 23 2010 12:00AM,,EA ,2,1.00,Dec  9 2010 12:00AM
1834,818,931,Jun 19 2010 12:00AM,,EA ,2,1.00,Jun  5 2010 12:00AM
380,819,401,Mar 18 2010 12:00AM,,EA ,2,1.00,Mar  4 2010 12:00AM
384,819,490,Mar 18 2010 12:00AM,,EA ,2,36.00,Mar  4 2010 12:00AM
1334,819,506,Jun  9 2010 12:00AM,,EA ,2,2.00,May 26 2010 12:00AM
3119,819,511,Dec 15 2010 12:00AM,,EA ,2,1.00,Dec  1 2010 12:00AM
1829,819,527,Jun 19 2010 12:00AM,,EA ,2,36.00,Jun  5 2010 12:00AM
2868,819,922,Sep 15 2010 12:00AM,,EA ,2,1.00,Sep  1 2010 12:00AM
